Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_vgvi,g_walk_stressJct,g_walk_aadt
58,1550.8814925487666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064506752623857,1.846174460215861,-0.38653798175303195,-0.6503264290405831,0.6217137503553112,-1.038363109464504,2.0848713409026765,-0.525685404177192,-2.1363676162923855,-5.525484354513587,0.0,0.0,0.0,1.2449726903171399,-0.7946330699645952,5.6463077986008825,0.0,0.0,-2.4927811660196224,0.0,0.0,0.0,-2.119104329442825,0.0,0.0,0.0,0.0,1.95276579558314,-1.0139477041971676,-0.7533108569814858,-3.442255362612345,0.7063821179459454,-0.5720826173772305,4.899767434049329,0.0,-1.4075093980731446,-0.27495086100181243,-0.05438667512607447,-0.4274309237015046,-0.15209902904684855,0.6476524829640352,1.285867834138079,-0.04486984066532131
59,1550.8814816354752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064514950645448,1.846174576709814,-0.3865373634457276,-0.6503260087616275,0.6217146984231569,-1.038362824675946,2.0848734598038567,-0.525685475753193,-2.136373839729831,-5.525501963955737,0.0,0.0,0.0,1.2449778557640723,-0.7946412232144509,5.646327197718598,0.0,0.0,-2.492779332332755,0.0,0.0,0.0,-2.1190883277923356,0.0,0.0,0.0,0.0,1.9527664689740565,-1.0139485286570373,-0.7533106294232647,-3.4422493680590933,0.706382093658086,-0.5720819465264293,4.899770969931521,0.0,-1.4075093196941775,-0.27495514063364435,-0.0543876077026354,-0.4274335557354838,-0.15210016571245386,0.6476409267398424,1.2859607916034086,-0.04487487087931058
60,1550.8814707206952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064523318982333,1.846174704869567,-0.3865367333258593,-0.6503255290580029,0.6217156430184619,-1.0383625252202537,2.0848755567513026,-0.5256855499778765,-2.136379972182084,-5.525519764018669,0.0,0.0,0.0,1.244983130616905,-0.7946493200506873,5.646346647000202,0.0,0.0,-2.492777347728128,0.0,0.0,0.0,-2.1190727343066253,0.0,0.0,0.0,0.0,1.9527671190670668,-1.0139493506447774,-0.7533104117254134,-3.442243385737658,0.7063820543197946,-0.5720812791591723,4.899774452485652,0.0,-1.4075091918004126,-0.27495943784831245,-0.054388543676098,-0.4274362444754473,-0.15210130279253548,0.64762919115277,1.2860546675834172,-0.044879773329057786
61,1550.8814598156468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064531728654403,1.8461748324966243,-0.3865361022768215,-0.6503250216622174,0.6217165831989792,-1.0383622188218626,2.0848776141973695,-0.5256856259844346,-2.1363860848011504,-5.525537620217045,0.0,0.0,0.0,1.2449884705650542,-0.7946573711158962,5.646366056874563,0.0,0.0,-2.492775241744709,0.0,0.0,0.0,-2.1190574640451953,0.0,0.0,0.0,0.0,1.9527677530027834,-1.0139501718384782,-0.7533101984520177,-3.4422373667454975,0.7063820037789096,-0.5720806144405268,4.899777893830726,0.0,-1.407509047800774,-0.2749637421039616,-0.05438948166600515,-0.4274389698369933,-0.15210243967229545,0.6476173321392797,1.2861493186035482,-0.04488459771060928
62,1550.8814489250333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064540203438247,1.8461749645187318,-0.3865354704893259,-0.6503244940404294,0.6217175214707186,-1.0383619099736843,2.084879643566314,-0.5256857043892326,-2.136392175095649,-5.525555487186611,0.0,0.0,0.0,1.2449938397464682,-0.7946653812705646,5.646385426848597,0.0,0.0,-2.492773068071591,0.0,0.0,0.0,-2.1190424532707675,0.0,0.0,0.0,0.0,1.9527683774143874,-1.013950991455752,-0.7533099881085995,-3.442231346886108,0.7063819463590888,-0.572079950716715,4.899781307181905,0.0,-1.4075088900452515,-0.27496804834690514,-0.054390420413518256,-0.4274417173229909,-0.15210357657198434,0.6476053814803886,1.2862446347033691,-0.04488937429137325
63,1550.881438051066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106454871554659,1.846175099395631,-0.38653483973281066,-0.6503239546214409,0.6217184578825992,-1.0383616006628407,2.084881647239586,-0.5256857849462139,-2.136398258164483,-5.525573328979777,0.0,0.0,0.0,1.244999218793728,-0.7946733564635099,5.646404743016019,0.0,0.0,-2.492770847417603,0.0,0.0,0.0,-2.1190276534341934,0.0,0.0,0.0,0.0,1.9527689957623544,-1.0139518095703839,-0.7533097794389396,-3.4422253225713306,0.7063818844167158,-0.5720792874577457,4.899784697577981,0.0,-1.407508725302283,-0.2749723536890964,-0.05439135936941134,-0.4274444791551037,-0.15210471363008388,0.6475933580201126,1.2863405341142367,-0.04489412132765051
64,1550.8814271949532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106455725782242,1.846175237349292,-0.38653421044156433,-0.6503234073179359,0.6217193927440796,-1.0383612921578973,2.0848836296601925,-0.5256858675176288,-2.136404336528555,-5.525591129269808,0.0,0.0,0.0,1.2450045953815747,-0.7946813001170238,5.646424004132963,0.0,0.0,-2.492768597040222,0.0,0.0,0.0,-2.119013029578208,0.0,0.0,0.0,0.0,1.9527696103352996,-1.013952625982736,-0.7533095718499261,-3.4422192998504233,0.7063818197057946,-0.5720786242310144,4.899788069419434,0.0,-1.4075085558094516,-0.2749766566532833,-0.05439229817569806,-0.42744725014844837,-0.15210585102034482,0.6475812737861847,1.286436944477069,-0.04489884965360635
65,1550.881426110715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106455811404973,1.8461752514052125,-0.38653414769680333,-0.6503233520913172,0.6217194860792208,-1.038361261449794,2.0848838260372564,-0.5256858759599234,-2.1364049442601765,-5.525592904158615,0.0,0.0,0.0,1.2450051320817463,-0.7946820916400824,5.646425924626507,0.0,0.0,-2.4927683700027825,0.0,0.0,0.0,-2.1190115822101663,0.0,0.0,0.0,0.0,1.9527696715402054,-1.0139527074449444,-0.7533095511561315,-3.442218697793024,0.7063818130655025,-0.5720785578896991,4.899788405011604,0.0,-1.4075085385905646,-0.2749770866251692,-0.054392392021303616,-0.4274475278397058,-0.15210596480103697,0.6475800601256899,1.2864466302481554,-0.044899321253141423
66,1550.8814250264347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10645589724686,1.8461752657098398,-0.38653408509092574,-0.6503232964902916,0.621719579353999,-1.0383612308893904,2.084884020959009,-0.5256858845813984,-2.1364055525480214,-5.525594675087027,0.0,0.0,0.0,1.2450056679049195,-0.7946828812587101,5.646427841344684,0.0,0.0,-2.492768141444278,0.0,0.0,0.0,-2.1190101465823186,0.0,0.0,0.0,0.0,1.9527697326210673,-1.0139527887924118,-0.7533095304836728,-3.442218095540542,0.7063818063215058,-0.5720784914562433,4.899788739518603,0.0,-1.4075085211929457,-0.2749775166136191,-0.05439248590380078,-0.42744780615567607,-0.15210607873030335,0.6475788407561652,1.28645636383824,-0.04489979242236039
67,1550.881423942148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106455983261651,1.8461752802356193,-0.3865340226274201,-0.650323240631721,0.6217196725720829,-1.0383612004902225,2.0848842145984774,-0.5256858933692761,-2.1364061614648064,-5.525596441905021,0.0,0.0,0.0,1.2450062026396183,-0.7946836691587649,5.646429754440444,0.0,0.0,-2.4927679117995214,0.0,0.0,0.0,-2.1190087211776087,0.0,0.0,0.0,0.0,1.952769793617682,-1.0139528700202503,-0.7533095098159364,-3.4422174931392044,0.706381799518732,-0.5720784249240032,4.899789073084223,0.0,-1.40750850368995,-0.27497794659294705,-0.0543925798153651,-0.42744808495172787,-0.15210619280842674,0.6475776161706942,1.2864661402477395,-0.04490026338162663
68,1550.8814228578908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064560694189325,1.8461752949624195,-0.3865339603037305,-0.6503231845931778,0.6217197657374365,-1.03836117025745,2.084884407096482,-0.525685902312144,-2.136406771024587,-5.525598204634821,0.0,0.0,0.0,1.2450067361842314,-0.7946844554945339,5.646431664108523,0.0,0.0,-2.4927676813654234,0.0,0.0,0.0,-2.1190073048369293,0.0,0.0,0.0,0.0,1.9527698545520662,-1.0139529511255538,-0.7533094891428517,-3.4422168906308213,0.7063817926860821,-0.5720783582909841,4.899789405815702,0.0,-1.4075084861251688,-0.274978376549116,-0.05439267375069644,-0.42744836412854664,-0.15210630703256592,0.647576386798989,1.2864759549040592,-0.0449007342527929
69,1550.8814217736933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064561556954713,1.846175309871542,-0.38653389811457917,-0.6503231284276421,0.6217198588535374,-1.0383611401894948,2.0848845985669135,-0.5256859113996072,-2.136407381223458,-5.5255999633940505,0.0,0.0,0.0,1.245007268509169,-0.7946852403991438,5.646433570551982,0.0,0.0,-2.492767450338654,0.0,0.0,0.0,-2.119005896624096,0.0,0.0,0.0,0.0,1.952769915434924,-1.0139530321084056,-0.7533094684580626,-3.4422162880322236,0.7063817858414969,-0.5720782915580993,4.8997897377958,0.0,-1.4075084685268364,-0.2749788064750562,-0.054392767706208496,-0.4274486436168864,-0.15210642139777367,0.647575153023196,1.2864858037110218,-0.04490120510398395
70,1550.8814206895797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106456242074526,1.8461753249472876,-0.38653383605290115,-0.6503230721709334,0.6217199519237974,-1.0383611102812074,2.084884789106284,-0.5256859206218386,-2.136407992037134,-5.525601718358023,0.0,0.0,0.0,1.245007799628886,-0.7946860239876072,5.646435473976935,0.0,0.0,-2.492767218853761,0.0,0.0,0.0,-2.119004495764043,0.0,0.0,0.0,0.0,1.9527699762713084,-1.0139531129707142,-0.7533094477578749,-3.4422156853564303,0.7063817789960231,-0.5720782247280862,4.899790069091226,0.0,-1.4075084509111837,-0.2749792363679878,-0.05439286167935546,-0.4274489233671737,-0.1521065358979106,0.6475739151902109,1.2864956830004346,-0.04490167597219091
71,1550.8814205811739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106456250721403,1.8461753264701368,-0.3865338298587084,-0.6503230665386396,0.6217199612265547,-1.0383611073056185,2.0848848080753704,-0.5256859215566049,-2.136408053176748,-5.525601893495134,0.0,0.0,0.0,1.2450078526243171,-0.7946861022250202,5.646435664037562,0.0,0.0,-2.4927671956686552,0.0,0.0,0.0,-2.1190043563476904,0.0,0.0,0.0,0.0,1.9527699823505016,-1.0139531210452268,-0.7533094456861141,-3.442215625081835,0.7063817783120415,-0.5720782180357618,4.899790102157796,0.0,-1.4075084491488166,-0.27497927935393557,-0.05439287107824405,-0.42744895136475913,-0.15210654736073168,0.6475737910330834,1.2864966736492471,-0.04490172306261927
72,1550.881420472761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106456259377027,1.8461753280071618,-0.3865338236751353,-0.6503230609009478,0.6217199705261734,-1.0383611043441532,2.084884826968549,-0.5256859225031107,-2.1364081143763487,-5.525602068310157,0.0,0.0,0.0,1.2450079055134442,-0.7946861803571141,5.646435853852542,0.0,0.0,-2.492767172451258,0.0,0.0,0.0,-2.119004217531336,0.0,0.0,0.0,0.0,1.9527699884258514,-1.0139531291091817,-0.7533094436123331,-3.4422155647952644,0.7063817776289308,-0.572078211333962,4.899790135169074,0.0,-1.407508447385948,-0.27497932234050687,-0.05439288047940662,-0.4274489793846678,-0.1521065588366801,0.6475736665202803,1.286497666814166,-0.04490177016184453
73,1550.8814203643417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064562680406005,1.8461753295572652,-0.38653381750139765,-0.6503230552590938,0.6217199798229235,-1.0383611013959244,2.0848848457922218,-0.5256859234605143,-2.1364081756319653,-5.525602242824566,0.0,0.0,0.0,1.2450079583024143,-0.7946862583920581,5.646436043439894,0.0,0.0,-2.4927671492061165,0.0,0.0,0.0,-2.1190040792648848,0.0,0.0,0.0,0.0,1.952769994497353,-1.0139531371630646,-0.753309441536513,-3.4422155044970832,0.7063817769468819,-0.5720782046231677,4.899790168129143,0.0,-1.4075084456227518,-0.2749793653278694,-0.05439288988272405,-0.42744900742475556,-0.1521065703250411,0.647573541678877,1.286498662233266,-0.0449018172702411
74,1550.881420255918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064562767114743,1.8461753311194742,-0.38653381133674797,-0.6503230496139913,0.6217199891170528,-1.0383610984600626,2.0848848645520945,-0.5256859244280281,-2.136408236939682,-5.525602417059154,0.0,0.0,0.0,1.2450080109975352,-0.794686336337301,5.646436232816463,0.0,0.0,-2.492767125936578,0.0,0.0,0.0,-2.11900394150424,0.0,0.0,0.0,0.0,1.9527700005649926,-1.0139531452073887,-0.7533094394586818,-3.4422154441875845,0.7063817762659693,-0.5720781979038776,4.899790201041598,0.0,-1.4075084438592422,-0.27497940831620304,-0.05439289928809204,-0.4274490354832923,-0.1521065818251037,0.6475734165340815,1.2864996596709883,-0.04490186438779899
75,1550.8814201474904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10645628538909,1.8461753326928978,-0.3865338051804849,-0.6503230439663211,0.6217199984087866,-1.0383610955357199,2.084884883253291,-0.5256859254049169,-2.1364082982957426,-5.525602591033835,0.0,0.0,0.0,1.2450080636051122,-0.7946864141996578,5.646436421997946,0.0,0.0,-2.4927671026450957,0.0,0.0,0.0,-2.1190038042098522,0.0,0.0,0.0,0.0,1.9527700066287619,-1.0139531532426798,-0.7533094373788941,-3.4422153838669938,0.7063817755861956,-0.5720781911765858,4.899790233909675,0.0,-1.4075084420953499,-0.27497945130569185,-0.05439290869541795,-0.4274490635588502,-0.15210659333617643,0.6475732911092367,1.286500658916337,-0.044901911514338394
76,1550.8814200390602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106456294072972,1.846175334276728,-0.38653379903194685,-0.6503230383165884,0.6217200076983345,-1.0383610926220819,2.08488490190047,-0.5256859263904927,-2.136408359696554,-5.52560276476745,0.0,0.0,0.0,1.2450081161312634,-0.7946864919853764,5.6464366109989514,0.0,0.0,-2.492767079333606,0.0,0.0,0.0,-2.1190036673459494,0.0,0.0,0.0,0.0,1.9527700126886556,-1.0139531612694617,-0.7533094352972233,-3.4422153235355357,0.706381774907529,-0.572078184441774,4.899790266736334,0.0,-1.407508440330947,-0.27497949429650875,-0.05439291810461674,-0.4274490916502064,-0.1521066048575927,0.6475731654259553,1.2865016597801768,-0.04490195864958711
77,1550.8814199306275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106456302762695,1.8461753358702209,-0.38653379289052153,-0.6503230326651838,0.6217200169858857,-1.0383610897183768,2.084884920497862,-0.5256859273841157,-2.1364084211387295,-5.525602938277736,0.0,0.0,0.0,1.2450081685818604,-0.794686569700202,5.646436799833028,0.0,0.0,-2.4927670560036046,0.0,0.0,0.0,-2.119003530879994,0.0,0.0,0.0,0.0,1.952770018744705,-1.0139531692882493,-0.7533094332137517,-3.44221526319345,0.706381774229904,-0.5720781776999092,4.899790299524288,0.0,-1.4075084385658916,-0.2749795372888105,-0.054392927515608626,-0.42744911975630023,-0.15210661638871695,0.6475730395042049,1.286502662093039,-0.04490200579323314
78,1550.881419822194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106456311457877,1.846175337472693,-0.38653378675563943,-0.650323027012412,0.621720026271613,-1.0383610868238797,2.084884939049338,-0.5256859283851898,-2.1364084826191045,-5.52560311158123,0.0,0.0,0.0,1.2450082209624322,-0.7946866473494305,5.646436988512719,0.0,0.0,-2.4927670326563556,0.0,0.0,0.0,-2.119003394782246,0.0,0.0,0.0,0.0,1.9527700247969553,-1.0139531772995414,-0.753309431128568,-3.442215202840981,0.7063817735532442,-0.5720781709514374,4.899790332276049,0.0,-1.4075084368000355,-0.27497958028272457,-0.05439293692831584,-0.4274491478761793,-0.1521066279289426,0.6475729133624514,1.286503665702866,-0.04490205294493963
79,1550.881419713759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106456320158172,1.846175339083515,-0.38653378062677657,-0.6503230213585133,0.6217200355556756,-1.0383610839379118,2.0848849575584416,-0.5256859293931613,-2.136408544134722,-5.525603284693359,0.0,0.0,0.0,1.2450082732781849,-0.7946867249379426,5.646437177049646,0.0,0.0,-2.4927670092929164,0.0,0.0,0.0,-2.1190032590254173,0.0,0.0,0.0,0.0,1.9527700308454665,-1.013953185303813,-0.7533094290417616,-3.442215142478396,0.7063817728774733,-0.5720781641967803,4.899790364993953,0.0,-1.4075084350332407,-0.27497962327836517,-0.05439294634266564,-0.4274491760089887,-0.1521066394776976,0.6475727870177247,1.2865046704734098,-0.044902100104371664
80,1550.8814197029155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106456321028681,1.8461753392453737,-0.3865337800144436,-0.65032302079303,0.6217200364839299,-1.0383610836501047,2.08488495940544,-0.5256859294945968,-2.136408550289535,-5.525603301986868,0.0,0.0,0.0,1.2450082785037642,-0.7946867326911728,5.646437195890137,0.0,0.0,-2.492767006955048,0.0,0.0,0.0,-2.1190032454813172,0.0,0.0,0.0,0.0,1.9527700314499512,-1.0139531861035835,-0.7533094288329274,-3.442215136441154,0.7063817728099773,-0.5720781635207359,4.899790368262575,0.0,-1.4075084348564548,-0.27497962757811023,-0.05439294728425762,-0.42744917882348366,-0.15210664063337184,0.6475727743645265,1.2865047710543076,-0.044902104821053467
81,1550.8814196920716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.106456321899648,1.8461753394079568,-0.3865337794026136,-0.6503230202274634,0.6217200374120533,-1.038361083363025,2.084884961248843,-0.525685929596624,-2.136408556447402,-5.525603319264159,0.0,0.0,0.0,1.2450082837238465,-0.7946867404392667,5.646437214718588,0.0,0.0,-2.4927670046157164,0.0,0.0,0.0,-2.1190032319663614,0.0,0.0,0.0,0.0,1.9527700320540835,-1.0139531869027472,-0.7533094286239466,-3.4422151304029027,0.7063817727425538,-0.5720781628441445,4.899790371528263,0.0,-1.4075084346795506,-0.2749796318780816,-0.05439294822600806,-0.42744918163914525,-0.1521066417898042,0.6475727616939373,1.2865048717289982,-0.04490210953848359
82,1550.881419681228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064563227710424,1.8461753395712122,-0.3865337787912471,-0.6503230196618289,0.6217200383400575,-1.03836108307662,2.0848849630889235,-0.525685929699199,-2.1364085626080858,-5.525603336526459,0.0,0.0,0.0,1.2450082889388512,-0.7946867481826125,5.6464372335359165,0.0,0.0,-2.492767002274998,0.0,0.0,0.0,-2.1190032184784124,0.0,0.0,0.0,0.0,1.9527700326578772,-1.013953187701345,-0.7533094284148276,-3.4422151243636745,0.7063817726751944,-0.5720781621670424,4.899790374791205,0.0,-1.4075084345025175,-0.27497963617828236,-0.054392949167909904,-0.4274491844559048,-0.15210664294694679,0.6475727490072899,1.2865049724876594,-0.044902114256630585
83,1550.8814196703838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064563236428446,1.846175339735096,-0.3865337781803041,-0.6503230190961339,0.6217200392679563,-1.0383610827908365,2.084884964925939,-0.5256859298022805,-2.13640856877137,-5.52560335377491,0.0,0.0,0.0,1.2450082941491725,-0.7946867559215622,5.646437252342975,0.0,0.0,-2.492766999932972,0.0,0.0,0.0,-2.119003205015486,0.0,0.0,0.0,0.0,1.952770033261338,-1.0139531884994164,-0.753309428205579,-3.442215118323501,0.7063817726078944,-0.5720781614894612,4.899790378051582,0.0,-1.4075084343253506,-0.2749796404787208,-0.05439295010995781,-0.4274491872737009,-0.15210664410475525,0.6475727363058104,1.286505073321504,-0.04490211897546346
84,1550.8814196595395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064563245150243,1.8461753398995628,-0.3865337775697517,-0.6503230185303919,0.6217200401957558,-1.0383610825056302,2.0848849667601184,-0.5256859299058321,-2.136408574937066,-5.525603371010553,0.0,0.0,0.0,1.2450082993551546,-0.7946867636564438,5.646437271140538,0.0,0.0,-2.492766997589697,0.0,0.0,0.0,-2.1190031915757808,0.0,0.0,0.0,0.0,1.9527700338644804,-1.0139531892969953,-0.753309427996208,-3.442215112282414,0.7063817725406466,-0.5720781608114335,4.8997903813095585,0.0,-1.4075084341480446,-0.2749796447793922,-0.05439295105214384,-0.42744919009247173,-0.15210664526318585,0.6475727235906465,1.2865051742225606,-0.04490212369494928
85,1550.881419648695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064563253875646,1.8461753400645744,-0.38653377695955643,-0.6503230179646038,0.6217200411234688,-1.0383610822209557,2.0848849685916804,-0.5256859300098168,-2.1364085811049733,-5.525603388234382,0.0,0.0,0.0,1.2450083045571505,-0.7946867713875628,5.646437289929337,0.0,0.0,-2.4927669952452476,0.0,0.0,0.0,-2.1190031781575915,0.0,0.0,0.0,0.0,1.9527700344673151,-1.0139531900941152,-0.7533094277867214,-3.4422151062404502,0.7063817724734462,-0.5720781601329878,4.899790384565291,0.0,-1.4075084339705928,-0.2749796490802983,-0.05439295199446221,-0.4274491929121608,-0.1521066464222,0.6475727108628291,1.2865052751837784,-0.04490212841506028
86,1550.881419647611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1064563253875646,1.8461753400645744,-0.38653377695955643,-0.6503230179646038,0.6217200411234688,-1.0383610822209557,2.0848849685916804,-0.5256859300098168,-2.1364085811049733,-5.525603388234382,0.0,0.0,0.0,1.2450083045571505,-0.7946867713875628,5.646437289929337,0.0,0.0,-2.4927669952452476,0.0,0.0,0.0,-2.1190031781575915,0.0,0.0,0.0,0.0,1.9527700344673151,-1.0139531900941152,-0.7533094277867214,-3.4422151062404502,0.7063817724734462,-0.5720781601329878,4.899790384565291,0.0,-1.4075084339705928,-0.2749796490802983,-0.05439295199446221,-0.4274491929121608,-0.1521066464222,0.6475727108628291,1.2865052751837784,-0.04490212841506028
std.err,,,,,,,,,,,0.24787866610714182,0.26470733760484866,0.20588530672644342,0.37398350611340997,0.1979331583750791,0.19187314796970364,0.46422604590695454,0.18342248658777863,0.6549713860012296,0.6017722536373185,,,,0.46252368957830564,0.4246791017994963,0.49263363550847494,,,0.5056831861576461,,,,0.7747101548857422,,,,,0.1969555712993675,0.2810638006162904,0.12620282808421657,0.6261512812727238,0.14264836897787161,0.12489535140380556,0.40576815185972204,,0.36550403722202196,0.07413975032432826,0.020360776373464857,0.10672958614837366,0.02132077045715687,0.31184938989854716,2.5234126933723235,0.12124140442855465
t.test,,,,,,,,,,,-8.497933115700569,6.974401830978024,-1.8774228384988045,-1.7389082869536878,3.1410605793766124,-5.411706083984773,4.4910986511290165,-2.8659840992736987,-3.2618349851102693,-9.182216951406009,,,,2.6917719732199137,-1.8712641333661815,11.461737248414495,,,-4.929503419297257,,,,-2.735220604498352,,,,,9.914774289370845,-3.60755525212003,-5.969037613673994,-5.497417651599716,4.951909212386607,-4.5804599907275385,12.075344903508336,,-3.8508697322968697,-3.7089368102453175,-2.6714576594117365,-4.0049737691096094,-7.1342002732899115,2.076555965280232,0.5098275357664446,-0.37035308710499376
p.val,,,,,,,,,,,0.0,3.071765064532883E-12,0.06046016373366747,0.08205089633745555,0.0016833720871765046,6.24270941607108E-8,7.085672002471455E-6,0.004157151256327429,0.0011069355954154148,0.0,,,,0.007107352139255951,0.061308479299604146,0.0,,,8.24388928677422E-7,,,,0.006233848213253124,,,,,0.0,3.0909573002935176E-4,2.3865709408710245E-9,3.8539318625296914E-8,7.348889012881443E-7,4.639543689011205E-6,0.0,,1.1769909518477562E-4,2.0813135727082432E-4,0.007552259959166641,6.202436337154893E-5,9.734435479913373E-13,0.03784256069548353,0.6101722927490347,0.7111194235734675
