Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c
65,2085.241284385778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5251937623076481,1.2695768913531256,-1.1046329404765667,0.0,-1.1097046331805918,-2.328558027238038,0.0,-0.9499678385482585,3.1376674453897238,-0.47696935363195553,2.5543528337513783,-1.4586285664872458,-2.9709848866339743,0.0,-0.3143511623325075,4.640743137752437,-2.626426317898086,2.2018107070225024,0.0,0.0,-2.733827896033167,3.412514116900711,3.1822287427911995,-0.9741776526524494,2.499639212755244,-1.3431282747865052,-2.5834470776619805,0.0,-0.275241782422416,-0.018377405266064253,-0.15383543740363514,-0.1365667030449571,3.4520053002324054,-0.04764854640607069,3.265071938130914,-0.6836474610588135
66,2085.216214948194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5353580358824912,1.2707373600278387,-1.111404166249364,0.0,-1.1183863434417187,-2.334333210322488,0.0,-0.9425081014330473,3.1404038065224484,-0.4823164064980231,2.5586864141133114,-1.4674870029734184,-2.976808560107767,0.0,-0.3039532774514338,4.639439800906705,-2.6325590148976654,2.208828802261728,0.0,0.0,-2.741798511843589,3.4231694015783454,3.1792986281927593,-0.9802900332883205,2.5023176124055424,-1.3517417614909306,-2.5879948001868125,0.0,-0.27563085288312156,-0.018418609601448855,-0.1541788779211382,-0.13742563699692095,3.466560743453623,-0.06292329152049718,3.249442037484031,-0.596411860365335
67,2085.2082394594177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.540020700846682,1.2714297705490432,-1.1153528066349079,0.0,-1.1226310475786685,-2.335235952839367,0.0,-0.9387325456055023,3.1417719826711483,-0.4860514332198074,2.5630459865114643,-1.4709053219700206,-2.97775673343628,0.0,-0.29701653180371784,4.636731732966781,-2.6359301586549697,2.213194443252001,0.0,0.0,-2.7423333254461744,3.4250929342698053,3.1864637368374362,-0.9839722201896794,2.5035899345055657,-1.355277226936185,-2.587507316983983,0.0,-0.27564617242884387,-0.018423985172714853,-0.1539892762622362,-0.13871276299988866,3.506145573003697,-0.08122300753662613,3.259569361357651,-0.688883285786395
68,2085.152203820016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5311676892540833,1.2814701425657884,-1.1165058142919153,0.0,-1.1208796437828936,-2.333366238790658,0.0,-0.9465518631212034,3.1500490333082545,-0.487816254209209,2.564184960023713,-1.4679929922180286,-2.976135951317851,0.0,-0.30218140878047295,4.64161856477632,-2.6369228325636325,2.2108290371420964,0.0,0.0,-2.7390763250936847,3.4150645312207066,3.1980601437175817,-0.9856725986686785,2.5012476283240987,-1.3535796820403718,-2.5859598341783854,0.0,-0.2749738877298949,-0.018288931621779858,-0.15308685940308772,-0.138814686244903,3.574423524489177,-0.0849558948219942,3.2879909698156804,-0.7320000191800219
69,2085.1405256413796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5282325943764334,1.286279503160401,-1.1174271782403706,0.0,-1.121887506213511,-2.333235555709021,0.0,-0.9498956913398143,3.1552862345422983,-0.48910654810346493,2.5659984164975627,-1.468448821589285,-2.976651726482728,0.0,-0.29944057150588826,4.640060705659126,-2.6378028077063056,2.2086223933769706,0.0,0.0,-2.7382147416167424,3.4096163016303747,3.2047012243018957,-0.9852105702480238,2.500128385747373,-1.3538890326713229,-2.5852530872857584,0.0,-0.27460304139129893,-0.01820383359590992,-0.1516760829065339,-0.13970352762260932,3.690895885238569,-0.10043445562318193,3.349661910089978,-0.8065355057033368
70,2085.098148628592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5278099403121053,1.2878295875376546,-1.1179281905443181,0.0,-1.1217193167976154,-2.3340873729933658,0.0,-0.9502200139085665,3.15701305889036,-0.49023691755099186,2.5645725566411177,-1.4687859690756764,-2.9785251645613338,0.0,-0.2911179524011263,4.629861462617794,-2.6388103456870584,2.1995743108035226,0.0,0.0,-2.739282015269172,3.4046726469494497,3.2105110477162153,-0.9821759494825456,2.498300597918079,-1.3534013452802116,-2.5863767894220606,0.0,-0.27350210425654,-0.017959053106128383,-0.14858429684846547,-0.13982306296733926,3.912991917586125,-0.10600907674087728,3.4682272554508353,-0.9750983671208275
71,2085.0343272768823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.526794333221225,1.2929957145333222,-1.1199335731668496,0.0,-1.1237410708934086,-2.3356826701410025,0.0,-0.9517836957907055,3.162577319062514,-0.4929944047640383,2.565283107204632,-1.4707471274471875,-2.9815325159555766,0.0,-0.27715967248368256,4.6164260888114965,-2.64094606745237,2.1890173184496433,0.0,0.0,-2.7400578426728424,3.39980060887142,3.2216986715664295,-0.9804082616862574,2.4957290957108365,-1.3555823398952183,-2.588609395945497,0.0,-0.27188831880618636,-0.017599209163082417,-0.1442056999318576,-0.13982494362006248,4.253770577997182,-0.11460575709845262,3.691865330059449,-1.1750112305208988
72,2085.0019079585254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5280747527870309,1.2839198276316552,-1.114671007805498,0.0,-1.1205829506860958,-2.334030808678548,0.0,-0.9501186964767534,3.153919375535614,-0.4883178278051939,2.561727882849004,-1.468555969913164,-2.980012633994636,0.0,-0.2783097684546539,4.609254140793268,-2.636523410172635,2.188032102178988,0.0,0.0,-2.7381526444292756,3.404112779297335,3.203110360684231,-0.9751583900580766,2.4958083204920696,-1.352730498266718,-2.587065991397249,0.0,-0.27211627688084594,-0.017650246157712546,-0.14501798208322808,-0.13940904717467595,4.224291762609706,-0.10649331962836905,3.593713092575967,-1.0313088771101389
73,2085.000325432174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5281322948455691,1.2835046463753177,-1.1144156334110864,0.0,-1.1204589122341704,-2.333881094066627,0.0,-0.9500832392439724,3.153551079774454,-0.48807453183923094,2.561611765444663,-1.4684805427753689,-2.9799074931185348,0.0,-0.2783746485913096,4.608658233851789,-2.6362218359520044,2.1879856780939364,0.0,0.0,-2.738090489017974,3.404424767899137,3.2018422333963827,-0.9748961502942097,2.4958199894811472,-1.3526075921457192,-2.586927001641123,0.0,-0.2721156121809695,-0.01764958420510755,-0.14501476006218625,-0.13938464030182984,4.224893766615573,-0.10610121712223086,3.585680047196415,-1.0182840689031305
74,2084.9997242240534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5281696776937497,1.2833794984480302,-1.114358297620077,0.0,-1.1204308855376965,-2.3338349715348645,0.0,-0.9500557922735244,3.1534390054525128,-0.4880163566425617,2.561588606500184,-1.4684654316845676,-2.9798742916122865,0.0,-0.2783733424736433,4.608458541207443,-2.6361428866722982,2.18797668333168,0.0,0.0,-2.7380800726358108,3.404538360082376,3.201443591148685,-0.9748367484735605,2.4958350153545217,-1.3525782921727518,-2.586884812369848,0.0,-0.2721139369930968,-0.017649028437344883,-0.14500880383902168,-0.13937715908861778,4.225229170713214,-0.10597047575279682,3.582451055279253,-1.0139909443912112
75,2084.992422900713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5324494517685263,1.262592669134297,-1.1046258255069634,0.0,-1.1144432178847696,-2.3239969716002102,0.0,-0.947326401699408,3.134263834906485,-0.47792852108426903,2.5577670807734223,-1.4644893237458367,-2.971961952948587,0.0,-0.2802530520220852,4.573495649345021,-2.6222672688492517,2.1865469616733755,0.0,0.0,-2.734867618305673,3.4226927693406326,3.126950727556452,-0.9653734583780325,2.499415021691799,-1.3462984851589548,-2.5773459765141524,0.0,-0.2718269470090232,-0.017554349661392757,-0.14386057726124415,-0.13812597820901396,4.273596319270911,-0.08073985461321961,2.836608460463655,-0.144120532294306
76,2084.942671982635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5367782543118278,1.2593889490943004,-1.1068600967981084,0.0,-1.1145626493509855,-2.323590023452139,0.0,-0.9424975741935498,3.130481956392675,-0.47997871485720006,2.556881528627378,-1.4649142630753804,-2.971509643720342,0.0,-0.27204237626030203,4.566645458160713,-2.6244362506257004,2.1842870033754664,0.0,0.0,-2.7347324901236902,3.424272483524422,3.1328034067200736,-0.9669947553235944,2.500457758849298,-1.3465006726641182,-2.5769506861516946,0.0,-0.2712861274172837,-0.017450045198032903,-0.14303244540718088,-0.13767553809311078,4.336833839607334,-0.07055181332785707,2.7909762796287363,-0.26674876208331677
77,2084.934551014846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5291174344805913,1.2668688433846345,-1.1069129723314153,0.0,-1.113678704344303,-2.323842807291619,0.0,-0.9495682040230462,3.1372427097080653,-0.4805146258124564,2.5570458511598617,-1.4630906691517864,-2.9711663967671136,0.0,-0.2762891203431931,4.575760703870516,-2.62617372567568,2.182902767481536,0.0,0.0,-2.7323517799489987,3.4138268369613165,3.146425834691248,-0.9676912879212469,2.4992372729970485,-1.3457536534600503,-2.576804712694309,0.0,-0.2712901642069957,-0.017462795882157663,-0.14308260639958903,-0.13813162246149624,4.345754497914385,-0.0770146075157671,2.836182073026415,-0.36185322068658976
78,2084.9248248967187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5256702174395025,1.2731195438038745,-1.1088387812187137,0.0,-1.1141091682134705,-2.3249338381676945,0.0,-0.9527362323116999,3.142627360866576,-0.4823253501648173,2.557145778956753,-1.463223431940095,-2.9718341871241116,0.0,-0.2786467345827257,4.582549748497124,-2.628478484483995,2.1824074379668565,0.0,0.0,-2.732539415336556,3.4088808581355377,3.154246258017432,-0.9696031934856645,2.4983903236808978,-1.346304708697514,-2.577572636312102,0.0,-0.27139199188856833,-0.017481115441566178,-0.14317035745749146,-0.13843339648209704,4.339052233835036,-0.08205969339089024,2.8536556648662037,-0.39419601668222704
79,2084.924660209266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5252437775171235,1.2737456838909118,-1.1089667547444948,0.0,-1.1141252159116541,-2.3250174122780827,0.0,-0.953154765611388,3.1431842757718287,-0.4824468101467088,2.557137074479735,-1.463215250077889,-2.971886350443891,0.0,-0.27901814454367785,4.5832063380331185,-2.628650259274786,2.1823582545648765,0.0,0.0,-2.7325498204250946,3.4083964996969436,3.15463026667441,-0.9697406876872366,2.4982697627691084,-1.3463318404899063,-2.577615951136171,0.0,-0.27140778327191045,-0.017483604827245546,-0.14318035974523727,-0.13847050437861985,4.338035870235253,-0.08273259839398041,2.853571942034131,-0.39181341382062823
80,2084.924643982344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5252210306335288,1.2737767814903616,-1.10897216096377,0.0,-1.1141255062594595,-2.3250199078250997,0.0,-0.9531787166613108,3.1432122661105293,-0.48245131502479,2.557134805208826,-1.4632152413929038,-2.971888256968873,0.0,-0.27904184637100427,4.583232449276379,-2.6286564220437474,2.1823549808459384,0.0,0.0,-2.732551669093644,3.4083778878922875,3.154614829488211,-0.9697460281967778,2.4982615650205915,-1.3463326088109127,-2.577615647579078,0.0,-0.271408814600749,-0.01748372482927715,-0.1431804020705301,-0.138472686662226,4.337986179912091,-0.08277512047976265,2.8533330833807318,-0.3912190196687494
81,2084.924621828024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5251993545415534,1.2738043976893951,-1.108976015868213,0.0,-1.1141252020369186,-2.3250207907317533,0.0,-0.9532027306304591,3.143237652097996,-0.4824541920522456,2.5571324058212204,-1.4632151385786942,-2.9718893892039384,0.0,-0.27906767545146544,4.583252646284364,-2.6286603305115386,2.1823525049360475,0.0,0.0,-2.7325540829452937,3.4083659067689553,3.1545761189316837,-0.9697497569875131,2.4982521101085644,-1.3463328575690168,-2.5776135359159027,0.0,-0.2714099290495159,-0.01748383359968476,-0.14318026225848604,-0.13847497331318107,4.337930495534964,-0.08282398235237823,2.8530462888453836,-0.3903549076633725
82,2084.9246193860636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5251975131273339,1.2738066306289149,-1.1089762692866447,0.0,-1.114125136061247,-2.325020794419473,0.0,-0.9532048479494933,3.1432397494800632,-0.48245436103054967,2.557132197051781,-1.4632151316545428,-2.9718894694354168,0.0,-0.27907003711277045,4.58325405328897,-2.628660569139347,2.182352310716116,0.0,0.0,-2.732554341390581,3.4083653129348286,3.1545711428121495,-0.9697499656447321,2.4982511674114494,-1.346332860312028,-2.5776132630106976,0.0,-0.27141003299842276,-0.01748384237290031,-0.14318023121601636,-0.13847518958121682,4.337926089895919,-0.08282902998040413,2.8530234005255393,-0.39026159376113084
83,2084.9246168082673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.525195934094437,1.2738084794211801,-1.108976447767125,0.0,-1.114125058532561,-2.3250207419959263,0.0,-0.9532067302143769,3.1432415302228014,-0.482454462583884,2.557132034464848,-1.4632151372935338,-2.9718895278216255,0.0,-0.2790721838841834,4.583255017840995,-2.628660715489555,2.1823521667674264,0.0,0.0,-2.732554610858987,3.4083651569826987,3.154565555793327,-0.9697500761322985,2.4982502460326717,-1.3463328638374576,-2.577612960204798,0.0,-0.271410128120976,-0.017483849215962553,-0.1431801857293591,-0.1384753929708271,4.337922831224504,-0.0828341567054882,2.8530069573066292,-0.39016596026216194
84,2084.9226934824524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238202686848705,1.2753613972561653,-1.1091003549264102,0.0,-1.1140398799210078,-2.3249244841784558,0.0,-0.9549040006579056,3.1447784818523563,-0.4825066505160553,2.5570111071608084,-1.4632284381311211,-2.9719276366373006,0.0,-0.2810369680694634,4.5838898533836865,-2.6287390494353735,2.182248280454133,0.0,0.0,-2.7328234680486414,3.4085248912751274,3.1486243108660545,-0.9697895717925425,2.4973568370177968,-1.3463378736172118,-2.577290111432483,0.0,-0.2714973714501305,-0.01748915645121109,-0.1431238643576207,-0.13866665771930803,4.335612228567617,-0.08796939684976054,2.842028113930181,-0.29425163437340834
85,2084.9226834076703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238313406966635,1.2753470026908031,-1.1090985361315289,0.0,-1.1140400437002085,-2.324923601769035,0.0,-0.9548920865551161,3.144765439116247,-0.48250529826987104,2.5570106467900175,-1.4632289794659472,-2.971926848755336,0.0,-0.28102498067580967,4.5838780692261505,-2.628737104669309,2.182248766985926,0.0,0.0,-2.732822411272459,3.4085282874171097,3.1486391520558894,-0.9697867621446077,2.497360619036994,-1.3463365740971345,-2.5772890972365627,0.0,-0.2714971463800383,-0.017489159977463156,-0.143123946514037,-0.13866662494363144,4.3356317668562045,-0.08795664943384428,2.8420180492930953,-0.29465036592201566
86,2084.922658391019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238564766978344,1.2753157983528403,-1.1090954353505975,0.0,-1.1140412130950164,-2.32492092227719,0.0,-0.9548649582754617,3.1447366462956334,-0.4825032134300729,2.557010251368357,-1.4632305245403583,-2.971924337635901,0.0,-0.28100042837139266,4.583851549841786,-2.6287328526775235,2.1822513762670606,0.0,0.0,-2.7328201929162454,3.408534893285797,3.1486705901045156,-0.969781719797574,2.4973690985795107,-1.3463335841061477,-2.5772852673487563,0.0,-0.2714967599991019,-0.017489190537565164,-0.14312413291943077,-0.13866725194266796,4.335660107792566,-0.08793409145801262,2.841831584202437,-0.2954875209787739
87,2084.9226581221196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523856705559598,1.2753155188329752,-1.1090954123752348,0.0,-1.1140412248483595,-2.3249208936317878,0.0,-0.9548647061139677,3.1447363833118662,-0.4825031997852039,2.5570102472573324,-1.4632305368150509,-2.9719243083369795,0.0,-0.28100021382201695,4.583851314649532,-2.6287328152535774,2.1822514053963977,0.0,0.0,-2.732820169054494,3.408534922377964,3.148670925762959,-0.9697816799760143,2.4973691819496167,-1.3463335501689688,-2.5772852218125974,0.0,-0.27149675692753816,-0.017489191008534216,-0.1431241355981292,-0.13866726194285078,4.335660239405502,-0.08793388681928084,2.8418284892603443,-0.29549560498114147
88,2084.9226578365974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238569117437395,1.2753152720135545,-1.1090953962636627,0.0,-1.1140412367092452,-2.3249208674288258,0.0,-0.9548644734482306,3.144736146136027,-0.48250319236604405,2.557010239760299,-1.463230547141704,-2.9719242788646363,0.0,-0.2810000238602197,4.5838511132552675,-2.628732784629921,2.1822514325316757,0.0,0.0,-2.7328201446250056,3.408534916043359,3.1486712888554846,-0.969781648804645,2.4973692627292974,-1.346333514150601,-2.577285174789695,0.0,-0.2714967546598103,-0.017489191639539995,-0.1431241392959275,-0.13866727425147052,4.335660246407758,-0.08793369038720018,2.841824499136466,-0.2955035373004798
89,2084.9226575568437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238570886278062,1.2753150654633592,-1.109095386359228,0.0,-1.1140412485819824,-2.3249208463743756,0.0,-0.9548642694933147,3.1447359435860576,-0.4825031902227684,2.55701022917125,-1.4632305562896033,-2.971924252705774,0.0,-0.28099986199941684,4.583850951043514,-2.628732761868163,2.182251455141006,0.0,0.0,-2.7328201222610002,3.408534883736462,3.148671652983294,-0.9697816259559315,2.4973693360303524,-1.3463334798277988,-2.5772851315087233,0.0,-0.2714967531898705,-0.017489192359149554,-0.14312414362139766,-0.13866728727173552,4.33566016413371,-0.08793350980950577,2.8418201609340987,-0.2955109155337974
90,2084.9226572755047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238572496225968,1.2753148822755918,-1.1090953805599726,0.0,-1.1140412611818755,-2.3249208291655434,0.0,-0.9548640805829852,3.1447357606804593,-0.48250319174297207,2.5570102159386425,-1.4632305653531392,-2.9719242290289825,0.0,-0.28099971510221317,4.5838508126767845,-2.6287327443259,2.1822514747298936,0.0,0.0,-2.732820101439575,3.4085348334453256,3.1486720263936654,-0.9697816083820116,2.497369405537785,-1.3463334465587853,-2.5772850907670897,0.0,-0.2714967522602492,-0.017489193157430097,-0.14312414850262745,-0.13866730095239865,4.335660020173935,-0.0879333354591971,2.8418155248061097,-0.2955180858305844
91,2084.922656993525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238573998316796,1.2753147152713178,-1.1090953775894223,0.0,-1.114041274495088,-2.3249208149320997,0.0,-0.9548639019754177,3.144735591450205,-0.48250319579354745,2.557010200804571,-1.4632305745997356,-2.9719242074115213,0.0,-0.28099957823893673,4.583850690897687,-2.628732730466298,2.182251492103972,0.0,0.0,-2.732820081986445,3.4085347711723153,3.1486724060942306,-0.969781594448294,2.497369472296084,-1.3463334143252155,-2.5772850521834516,0.0,-0.27149675171374266,-0.01748919401023608,-0.14312415377521254,-0.13866731503355353,4.335659834324838,-0.08793316525744357,2.841810702463849,-0.2955251128311226
92,2084.9226567113037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238575428545897,1.2753145591928208,-1.1090953765163833,0.0,-1.1140412883837236,-2.3249208028399333,0.0,-0.9548637302731878,3.1447354314825082,-0.4825032015427381,2.5570101843618738,-1.4632305840758493,-2.9719241873307074,0.0,-0.28099944803558513,4.583850580353769,-2.628732719108208,2.1822515079441818,0.0,0.0,-2.732820063592241,3.4085347010107934,3.148672789978189,-0.9697815829611754,2.4973695371489035,-1.3463333829207171,-2.5772850152247977,0.0,-0.27149675143088087,-0.01748919490010451,-0.1431241593163523,-0.1386673293634166,4.33565962034398,-0.08793299780734984,2.8418057625280007,-0.2955320432398383
93,2084.922656429014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238576811295657,1.2753144103914589,-1.1090953766978537,0.0,-1.1140413026954115,-2.324920792229874,0.0,-0.9548635631520702,3.1447352776984223,-0.4825032084148153,2.5570101670389613,-1.463230593749773,-2.9719241683359585,0.0,-0.2809993222331578,4.583850477313258,-2.628732709416492,2.18225152275177,0.0,0.0,-2.7328200459631296,3.408534625680709,3.148673176615515,-0.9697815730949841,2.497369600711725,-1.3463333521226042,-2.5772849794195873,0.0,-0.2714967513262765,-0.017489195814861188,-0.1431241650389817,-0.13866734385018975,4.3356593876030525,-0.08793283217748843,2.8418007477418556,-0.2955389092699178
94,2084.9226564261908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523857682481065,1.2753144089515591,-1.109095376707897,0.0,-1.114041302841485,-2.3249207921338044,0.0,-0.9548635615111003,3.144735276201537,-0.48250320849089723,2.5570101668598872,-1.4632305938480041,-2.971924168153457,0.0,-0.28099932100415476,4.5838504763325725,-2.6287327093305612,2.182251522892996,0.0,0.0,-2.732820045792158,3.4085346248936146,3.1486731804998827,-0.9697815730069773,2.497369601338732,-1.3463333518188545,-2.5772849790694634,0.0,-0.2714967513264225,-0.017489195824174488,-0.14312416509742223,-0.13866734399605674,4.335659385151166,-0.08793283053321538,2.8418006971150755,-0.2955389775034372
95,2084.9226564259084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523857682481065,1.2753144089515591,-1.109095376707897,0.0,-1.114041302841485,-2.3249207921338044,0.0,-0.9548635615111003,3.144735276201537,-0.48250320849089723,2.5570101668598872,-1.4632305938480041,-2.971924168153457,0.0,-0.28099932100415476,4.5838504763325725,-2.6287327093305612,2.182251522892996,0.0,0.0,-2.732820045792158,3.4085346248936146,3.1486731804998827,-0.9697815730069773,2.497369601338732,-1.3463333518188545,-2.5772849790694634,0.0,-0.2714967513264225,-0.017489195824174488,-0.14312416509742223,-0.13866734399605674,4.335659385151166,-0.08793283053321538,2.8418006971150755,-0.2955389775034372
std.err,,,,,,,,,0.664917356687033,0.585181459945208,0.4189648319515315,,0.5182111829558169,0.5365549950564354,,0.6894305449160842,0.5740173194048325,0.394876881486896,0.24190519635855467,0.5190753967100747,0.540589790604856,,0.717462865193226,0.6359165928152533,0.5166768871153354,0.3139565049751138,,,0.6120294693966934,0.6749801129473044,0.615140053188326,0.42294033719437324,0.22232016760454423,0.5225421421057188,0.5499204502545869,,0.03134310566720993,0.007108850400252021,0.02285273171979183,0.012632609521511285,1.3589157295993677,0.1699492488935035,2.8931597850508406,2.841051761758995
t.test,,,,,,,,,2.2918001269717534,2.1793486230253603,-2.647227862877532,,-2.1497824429166537,-4.333052182077378,,-1.3850032734295576,5.478467582584691,-1.2219079695778774,10.570298634965482,-2.8189172577279353,-5.497558814102326,,-0.3916569548564391,7.208257384886754,-5.08776911622091,6.950808434645988,,,-4.4651772217537635,5.049829705367509,5.118628130585917,-2.292951245653566,11.233212120373041,-2.5765067414342044,-4.686650547140597,,-8.662088377874213,-2.460200291112395,-6.262890881157466,-10.976935823111507,3.190528515281367,-0.517406408711564,0.9822480983590532,-0.10402449595654625
p.val,,,,,,,,,0.021917179356007788,0.029305779699069,0.00811546492876003,,0.0315724275907463,1.4705623628596953E-5,,0.16605146643238156,4.290251665040046E-8,0.22174243132599725,0.0,0.0048185937533766765,3.850848995234912E-8,,0.6953116991236383,5.666578317686799E-13,3.6230006417170557E-7,3.631983602758737E-12,,,8.000250131479092E-6,4.422040953411255E-7,3.0776611525951125E-7,0.02185081200366379,0.0,0.009980425929016379,2.777125548414361E-6,,0.0,0.013885949706796241,3.779050405938733E-10,0.0,0.0014201282596399967,0.6048724868930273,0.3259776370845222,0.9171499090642907
