Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
19,33570.50922115188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2222456142116367,0.0,1.8292908259226275,-0.4596697329125667,0.23194192234248157,1.7703307971399151,-0.6204955509972341,-0.16624701254181884,0.025175547166439702,0.2580304664246988,0.06997230261913301,-4.658562871346097,-5.222995681313246,2.159390225266044,-0.18815883943530512,0.3923296539747637,-0.021274215499738854,2.364434475258006,2.379469664025816,1.379845028323971,-1.4181299164654881,-4.164806713868775,-1.7378205764080727,-2.846094849079121,0.8201541566684524,-0.10176905919210463,-0.16283090428218028,0.22058275249124495,-0.4306197051621261,1.1272318776632786,0.1601444485266083,0.010806004876150105,-0.16477849764394317,1.8522239414477712,-3.430281683592955,0.5505630918870685,0.0,0.14910357064499574,0.4350901887598335,-0.4346843062189903,2.696476786817862,0.602240200033424,-0.2722149461792943,-0.25293893039354387,-0.006492394640575576,-0.0017627830103348484,-0.11956187945205872,-0.12254205965427298,1.623769320508096,1.4570558763989079,-0.8560356535187741,0.9166258881349001,-0.08214651370523063,0.23787332002764552,0.3865954610849214
20,33420.70663175258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.049761017722764,0.0,1.8361418115496206,-0.45341339329069236,0.011973842423334269,1.7665338011225296,-0.5792886332432752,-0.2010177605448546,0.2817459175992707,-0.018730046899764263,0.2554630008480089,-5.6886184024055355,-5.03112562841927,1.7441573673941475,-0.26691703002196143,0.4150001662498633,0.4056320494988501,2.94917072182859,3.4375492547305253,1.5608447664090226,-1.2355077584500225,-5.216072493789748,-1.6419303712292062,-3.0258123770351344,0.4496428653501499,0.24119708792783204,-0.2506844177464659,-0.15022564793221552,-0.23981174123147941,1.086659790169016,-0.002057514367648283,0.07548150979047906,-0.5366091728793795,2.088846744159855,-3.640681179220991,0.21770474195737866,0.0,0.038474150190189155,0.2899702137762359,-0.5654395104580495,2.5933157960134166,0.6144973486585248,-0.3559732264320685,-0.05245441991743116,-0.006222411470194088,-0.0016245098461760284,-0.11195603528833917,-0.12663708615296962,2.4185451239141664,1.3940234564151905,-0.756958959149451,0.4103665805658674,0.4650415757289851,-0.32612738242042827,0.1917300089897925
21,33259.4874794755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.988909160802109,0.0,1.6998171472536978,-0.46292209579909915,-0.06241592710180867,1.7418671097166418,-0.6072841011079649,-0.2615431581246359,0.4685486172535119,0.025640322239024294,0.11920671074854938,-6.416383288766639,-4.652549369420077,1.5691934371736465,-0.42081086553750313,0.3311851428526411,0.8703764728641503,3.547593675674843,4.228686647793325,1.5531639064410099,-0.9943082999860924,-6.017577900015166,-1.586464189213989,-3.0031818957896044,0.1119805688349701,0.2931175883968248,-0.34340396005732043,-0.3068538877502355,-0.2334764331250446,1.0789327129978385,0.09826366631425984,-0.29945069645246114,-0.7230038543178766,2.222213571264634,-4.001492319096979,0.10658166591117192,0.0,-0.17456915875304846,0.18053966235354346,-0.699681871361453,2.320404852282555,0.5489873690226845,-0.14875125432565997,0.20622868457559057,-0.006346643169186617,-0.0016691891862901348,-0.11007105935879263,-0.12690718395348616,3.148988963703792,1.2728014086447794,-0.6019108204383391,-0.0034665827363878354,0.8646470505673594,-0.1499130807577044,0.0823578757914215
22,33122.98327594301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.937376344168513,0.0,1.65983557568057,-0.19967051242226297,0.14393341909306845,1.7569684152778788,-0.7029327256595828,-0.3163119766886042,0.395171825991393,0.4901943839322084,-0.10638437503004924,-8.068558617899724,-3.3622259376878834,1.5216420649603875,-0.979544366833154,-0.1657444366747038,1.2147590918144855,4.915799958864145,5.044695803274979,1.3099080172499584,-0.5870979348714742,-7.443939936590539,-1.4878013676755555,-2.9561917531334947,-0.41917998462831774,-0.06044654837094121,-0.5467689911183845,0.11559537515778473,-0.4525803035039437,0.975628449299202,0.4746261667910503,-0.82752416972361,-0.7915196543296212,2.4563902825808723,-3.695455444990405,-0.013599530215211306,0.0,-0.6016233795112808,0.6300161715521633,-1.2849321109742262,1.840857573814946,0.9228153300348093,-0.36861656105126656,0.38327630140051755,-0.005425499226993046,-0.0011855057763732924,-0.09527834851932675,-0.12764264653650845,4.827437215762662,0.9940222708365738,0.18140261468305963,-0.2330005981663759,1.1288312458306256,-0.49430612162365384,-0.35099939887183906
23,32871.6683592983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.852095357644398,0.0,1.7486733544795752,-0.16666684484750705,0.3082542936662938,1.720277350439487,-0.6381330300267882,-0.18474785147338135,0.48397822817386377,0.06902057262056532,0.03865996586040851,-8.742020726136772,-2.569991235742682,1.6081100678621925,-1.1726595194258789,-0.3324476553326475,1.2479360901124095,5.616675995038791,5.378585865094779,1.3065197849929846,-0.4737907369421599,-8.062706571912402,-1.5198799115219503,-2.708151691471781,-0.5938900470433272,-0.42616298327718277,-0.7014777026670722,0.27929540979196177,-0.6649701307087232,0.8430772963875044,0.5047559046701381,-0.5861702532287759,-0.7365438682846298,2.5714020717839885,-3.570350923733496,0.023390554892859773,0.0,-0.840285598598533,0.6393398657457898,-1.4755844404258722,1.6269348999612527,1.0092195041467336,-0.2762527018154825,0.23178559886412653,-0.005110011534709408,-0.0010223964372821624,-0.09031956858413581,-0.12464894147027458,5.790257673527698,0.8075730095385061,0.5730251393667323,-0.10342321783053213,0.9779138579752891,-0.25947638142513835,-0.49620009375466845
24,32775.214052571886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7590339546985114,0.0,1.7902982981636713,-0.2096896194546571,0.08321482873698349,1.3255297663616286,-0.07467840836322603,-0.14986198459127803,0.4281704377512181,0.7865615675484308,-0.19662270676554477,-9.29008474585394,-1.2232077557412473,2.073660621288117,-0.9188966077186409,-0.031908156853554526,1.192297008099138,6.26801688078599,6.349416598760305,1.7515071519273833,-0.7134322400769526,-8.770888646531855,-1.6986920260090737,-2.093222164848003,-0.6773404185044429,-0.5941551340967383,-1.102464824060078,0.19693962037663823,-0.7715218867882059,0.21050677750826763,0.5065354624700125,0.20857439499960684,-0.3311443061477665,2.8987937143917897,-2.993892986617178,0.3721044845130265,0.0,-0.9898847933649054,0.1666656155911268,-1.2278203908200973,1.5001192477906529,0.8190999466440755,-0.5039202148618105,-0.21287734451664525,-0.005187671419807904,-0.0011425940043122973,-0.08556721649059805,-0.11910465699848821,7.908667447175414,0.3744927448332022,1.513094519863154,0.4036577697018745,0.44465300273117625,0.2143121104304086,-0.4409505519084746
25,32525.978430532625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4478340847867672,0.0,1.1839824225994642,-0.2211364467937816,-0.19443021322015575,0.9725250011256108,-0.009315813908687437,0.31152329624025615,0.9981776876490146,0.8586116373908198,-0.5834768788889659,-10.079695109457079,-1.0207283061922308,2.9011162403653277,-0.06488048802258461,0.6726360192472298,0.6265432967987823,5.926518814290702,6.595683351460709,1.6817656528620264,-1.0339785737534068,-8.843730437042394,-1.7481652724880672,-0.870904693783533,-0.5877257889202822,-0.4989316001935107,-1.4442293803750863,-0.40422720868517714,-1.0178938780004514,0.32483235253440224,0.8677963979077957,0.30535888775453324,0.14950990433672667,2.5972318298226202,-1.8214992630916413,0.8217711910917537,0.0,-0.8385080802305536,0.28880381179714987,-1.2751569460602614,1.5584651415407664,0.3199904331477929,-0.38170527814995464,-0.7229176056751259,-0.00413524537420433,-5.990633003792559E-4,-0.07503163134273141,-0.11547991976060622,10.404612754322713,-0.0329412081615042,2.472252774436291,0.5391917132014388,0.17208034189402327,0.4210966562042357,-0.35618527110826276
26,32180.276493370424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2287845748035946,0.0,1.0899049090179616,-0.3040434999325198,-0.0642191346865702,1.0229447044316327,-0.06250257104743823,0.32430545458494936,0.7880338160239477,0.7008858905182311,-0.44114381269469527,-9.86001755096771,-1.1284815910588817,3.3912680255998917,0.5822243558075549,1.1793529444935698,0.8187647975926636,5.948759880346588,6.465446792954644,1.832236253092879,-1.0744987746074808,-8.596250223824644,-1.8952206090865404,-0.20704716322903072,-0.47752377037990895,-0.554505071566562,-1.458536160027431,-0.5180881277609439,-0.9383955368068084,0.3523371872006458,1.0713505397203629,0.09338041931100938,0.20406696707126354,2.404956711152609,-1.2721672382944398,0.9023747887523528,0.0,-0.6157446243059219,0.32205717543593015,-1.1349797394910854,1.622466718435104,0.4666448955436202,-0.4804356308857205,-0.8372748968287704,-0.004819140065659388,-9.14841051513734E-4,-0.08395787280001082,-0.11664497025893387,11.676741340637857,-0.15011032354273315,2.727357183602253,0.45385748796674996,0.2567104407485957,0.48352901399534115,-0.28837450936055126
27,31860.33326422923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.872505542013349,0.0,1.468479716675791,-0.20150720310554293,-0.29244016953426033,0.6586939621887351,7.669619469836964E-4,0.2016234682332972,0.5459998488770371,0.5781876380756058,-0.14841530476150744,-9.839296017584163,-1.137171827570152,3.6982782443757634,0.7867893197514566,1.3829937441427134,0.788314701018615,5.4464822461024625,5.978294885497197,1.8412541861003233,-1.2235841517905222,-8.074334996686638,-2.310876590644831,0.03336726195047335,-0.31127758196917377,-0.38773138468015106,-1.278170053256657,-0.23995532016849952,-0.7985097367695061,0.30464236514473647,1.035474545589944,-0.20067773423943158,0.07221635805663806,2.065485818610639,-1.0836883113252305,0.907317468762343,0.0,-0.3923204116618888,0.3289926665769033,-0.9600966390257837,1.6782620083374082,0.5320080878001048,-0.4518664616266212,-0.597568072368405,-0.004248933308004461,-6.940720696267065E-4,-0.071983250687251,-0.1151957037612352,12.81245917326246,-0.23818807077664983,2.5163505864720346,0.3193198025377524,0.2839934831170534,0.6558437193751263,-0.12222612655980167
28,31747.954109756134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5587530830334493,0.0,1.2352429801639733,-0.14283409229986122,0.5798958604251477,0.706739854530758,-0.2617789360903757,0.0644814899944281,0.7141751647019499,0.43959750961246447,-0.6131983138010557,-8.885401009368127,-0.6182537403548444,4.2771575777088255,0.5930512117951185,1.3967386070020928,0.9507812053700702,4.178567007857524,4.33003033250243,2.123832343518898,-1.5268181813842567,-6.195510931127968,-3.544791477754645,-0.5237547596083719,0.43991049411773064,0.42485075973610625,-0.6116890588342639,0.19010388349806162,-0.5298742875209266,0.574694552735959,0.013069077068654567,0.10807990751245039,-0.48049835224733217,1.2192263066438391,-1.0425792464597143,0.8799662797266969,0.0,0.25290474307401223,0.5813616206446873,-0.6253160320955338,1.8190467127432486,0.28943042484669745,-0.3027516922141973,0.3311754406277264,-0.0036222112522651564,-5.654085137791077E-4,-0.045946869064990195,-0.11181072085279445,15.459246435703598,-0.2278724677102344,1.2045298189185516,0.05642958424192096,0.4166534636534596,0.6187327105895601,0.08667965682872891
29,31631.525422774295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6360837337311809,0.0,1.18457595193147,0.08019020577161637,0.4545524261029187,0.8228394487388216,-0.270341403900571,0.12805396011133463,0.6758461175268333,0.45468402429193366,-0.6154809167238817,-8.672455649675397,-0.5319119052006556,4.299690069245097,0.494987672536355,1.3851694393725913,1.0173374611521908,4.011819378081084,4.115083550903528,2.1657931423739765,-1.5484167383220446,-5.911642646642747,-3.6114270554956134,-0.6054142650587997,0.5651178520852456,0.42662032448404724,-0.5153694806680887,0.1332641604428253,-0.485291208416043,0.6532085824405176,-0.060153118740960396,0.15313330517620483,-0.5424469647154497,1.1590724681888473,-1.0801525421411313,0.8712909816757946,0.0,0.2977507480421042,0.6377496982887428,-0.6372036115776235,1.8192368494321172,0.28935782778450125,-0.18740626739452793,0.3008344678519295,-0.003729016813308051,-6.168519795224642E-4,-0.04666111209687667,-0.11194392287352241,15.759025086142154,-0.18115110626030648,0.9270106880099585,0.04156231364164907,0.4334332075151364,0.5678670257454467,0.10287406873345153
30,31481.202461569825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7762231444338168,0.0,1.2427202878471597,-0.14675362661387203,0.4186887979900308,0.9239606540579924,-0.0655944255849214,0.32735744999233196,0.6444381547591529,0.5280677000100716,-0.5180579096478086,-8.321567379741374,-0.47450067123336703,4.202863473414069,0.2845701648526703,1.280098522524938,1.1015894390478462,3.612913762481293,3.8631229716783393,2.104700709183957,-1.5271394478805354,-5.4345522088376885,-3.5965655312732037,-0.8709347695147853,0.755308961352078,0.38532854720872345,-0.43303357322397434,-0.09129682842094308,-0.36035529683748924,0.7162323648361243,0.011139693965615802,0.10260673992542682,-0.5826807155667691,1.0953047016122683,-1.255322971700712,0.8425445215408213,0.0,0.249413073073798,0.7511434604735008,-0.7398848951959655,1.7027987949405168,0.3754872586741763,-0.0757891826746807,0.003344600631919936,-0.0038517944313269555,-6.738115690652319E-4,-0.04543727762435334,-0.10925513018431239,16.104710257326605,-0.11305350764453022,0.5293104899973349,0.05022625556751763,0.42774649023187644,0.44058105080811694,0.0768836296113069
31,31371.500491216517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7053357867208334,0.0,1.144220571980682,-0.08134466280428056,0.45878299102397724,0.7507467680479094,0.007254730022625611,0.385478217164545,0.859156371818624,0.4469655813319564,-0.42062688914228835,-7.878978615914069,-0.6043909705925394,3.976208133490723,0.0428030536087706,1.1436331232914738,1.1471617236830778,3.322530266646574,3.604282033645423,2.0899313682096046,-1.4931156416689917,-4.964805120746604,-3.438273600736442,-1.2164786714698503,0.9177637673203908,0.21742157526493075,-0.5315897181353091,-0.1884203330361756,-0.3624688587125295,0.8083347372583549,0.2796951878497819,-0.06832369648594194,-0.5205838530394264,1.3891726420904342,-1.5258443295176616,0.9390919839527012,0.0,0.0978673055040856,0.58106479502411,-0.728899498893978,1.747249679171529,0.4048654687176393,-0.32734145023927924,-0.16797883135149977,-0.0037999089848368022,-7.138528937287849E-4,-0.04583027805692732,-0.11093885235367666,16.26661757720614,-0.07043400128126046,0.2743640550336583,0.10438549927184358,0.3862683352941887,0.274175009272159,0.024274457125153782
32,31265.74634457837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2852819466333627,0.0,1.1321132221214145,-0.01317944538414996,0.5397999740309357,0.6478937345062465,-0.4002065976132741,-8.988149090143893E-4,0.4647629558770459,0.36659393511434385,-0.37463263141358916,-7.079458938421885,-1.2294091271334402,3.504104036242156,-0.32006546073441655,0.7465012154518919,0.7946800073549478,2.8547511248404702,3.3728771343928043,2.193722706280343,-1.5870097548040574,-4.204288352688463,-3.0937164294256077,-1.7475280475859374,0.8748025718654542,-0.13869164065517778,-0.9276504536142951,-0.5386485540096699,-0.4267901864027136,0.7643309389511589,0.7287470610239613,0.15448544373120926,-0.4708962895063703,1.596539423873898,-2.1258546970495247,1.0869368456161683,0.0,-0.3123958052223914,0.5421956930777813,-0.8594683564169509,1.5629235317227985,0.2539804555265935,-0.2315666975882496,-0.1745479759003833,-0.003802931624335652,-7.413888392767138E-4,-0.04557671705061467,-0.1085623937318563,16.291566252631952,-0.08080803924635722,0.32909814708710483,0.19188604551599925,0.36094829385486893,-0.009823184885815406,-0.23450724541769877
33,31204.430544442694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1120558601912889,0.0,1.359679884309773,-0.20726071661248863,0.2166258088839157,0.641490588878979,-0.4001469295424749,-0.10760571070364001,0.6528602764350687,0.41708563911584184,-0.676150519796061,-6.130933929665138,-2.2574909460969366,3.1413284669028316,-0.60335379507684,0.29137155259819547,0.4509711575076951,2.8617376822046228,2.955381735403631,2.136787276219638,-1.7078522196200985,-3.4897654758711925,-2.7049980692428477,-1.7604512024586014,0.4382087399642267,-0.6261065094355525,-1.368330514246855,-0.42581394198129713,-0.6356074164034755,0.4075150553974837,0.7854681698688265,0.49267313790183054,-0.41440100582153583,1.8490133285020054,-2.5025830617633584,0.8989583065297884,0.0,-0.612935533173206,0.5075346022604585,-1.024082213807636,1.2525929694854743,0.18362063868337536,-0.09828789976351396,0.0948544035934677,-0.004085481309516877,-8.637688774618703E-4,-0.05108906305053251,-0.1069839566601171,16.07417858540329,-0.014754927175123486,0.23962468088785213,0.16744504291701048,0.46436945440594657,-0.38760477656686826,-0.41086334365648836
34,31124.271665428532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2679928962594136,0.0,1.0016804231481633,-0.10591721964040664,0.16670330540986486,0.6777380316119521,-0.18302690835842855,0.042374848638718585,0.4164528391133111,0.36135111110234364,-0.5141123435106383,-5.312511434998797,-3.1961555262189494,2.8129871313247543,-0.8900316196394289,-0.2190781209891287,0.1439185599483318,2.6619612734891467,2.9111755565420854,1.8003794530047823,-1.8086934224489246,-2.927470705265479,-2.47883020099871,-1.8199155184647913,-0.19237041024242807,-0.4360467461422486,-1.7689746755168758,-0.14078135029103855,-1.0722061433321466,0.0385404600860112,0.45149946516150974,0.6048054469904103,-0.21685786299339962,1.9741830479117393,-2.757351702145837,0.7029569134139853,0.0,-0.7021646564255929,0.45436038137872337,-1.1502420085513425,1.1153776267821045,0.4334543967196478,-0.0838412327445541,0.14346853424035821,-0.0041154130782895945,-9.384954851139936E-4,-0.05341380655720856,-0.1077011692181702,15.675312088778925,-0.07306792297499284,0.3937419759602649,0.08453801391203664,0.5225598807040286,-0.38233022248216325,-0.3782106683159563
35,31091.01404547766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4605602105068627,0.0,1.1125776412251909,0.03129028004905175,0.4857835964209375,0.7928212716181773,-0.3569779907279318,-0.013942286603630234,0.37931854572565965,0.5116574657188986,-0.035869319916783216,-4.648588613550534,-3.90593725986482,2.2250888504717174,-1.2830857377735745,-0.6486167193249273,0.09851344561326261,2.5053306907906188,2.9074192230864866,1.5904464796076152,-2.018409333439998,-2.556943425558777,-2.1367974738456823,-1.5269557864287302,-0.890988870676129,-0.21504246180860306,-2.005722176473745,-0.08089282653202408,-1.3842458012944545,-0.24730225468374673,0.0407050428547861,0.3899927960546872,0.1744763352932079,1.88675995899651,-2.684230202063219,0.5159947765528171,0.0,-0.5692610508637042,0.5554782084061866,-1.1025175038881179,1.1868177961593365,0.04387267093884678,-0.11745296213710041,0.03445055074188101,-0.004520467414681204,-0.0010694454309029828,-0.0646041388682483,-0.10632419097832058,15.016940164814443,0.018850889158889703,0.18491321127507526,0.23505337498578588,0.3634622609185868,-0.3080062806102011,-0.26862488873100554
36,30892.526641075558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3717957659226885,0.0,1.1390271103676302,0.06648864349824388,0.4879003856195337,0.7728807402741307,-0.42079802317729775,-0.18062989725778025,0.3112175944583554,0.44213943228420893,-0.266548101354654,-4.335099742608333,-4.5019833394540365,1.4652236447561435,-1.5581800224375413,-0.7649381955101621,0.43283551039079515,2.3073047977916668,2.6372949999405297,1.3210651660066783,-2.1444172951280445,-2.3607088474618267,-1.9915024961531893,-1.6890916942422742,-1.3814072730437803,-0.476136045198035,-1.6202563536038606,-0.19606119818574524,-1.335289422454596,-0.20118194079248436,-0.4259571093761998,0.3173109848739856,0.42821445106730793,1.467442451581865,-2.3988683212702893,0.5223311586500157,0.0,-0.17634387774343002,0.5377055353113661,-0.841470504862413,1.3995951146315586,0.22647340982044245,-0.1139326201190924,-0.28228231748240357,-0.004549616932131194,-0.00107172570100819,-0.06761094109683677,-0.10428533027446056,14.0275203251661,-0.02401298709563609,0.4339664850351002,0.3586061793579836,0.14649671753709492,-0.0040231500224391925,-0.019507667888586905
37,30662.659674509912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.427263205383411,0.0,0.804887137335288,-0.16335592958791564,0.4109946977962535,0.7918852459506968,-0.16567456776829315,0.06367276571389519,-0.06229723234161755,0.3056738492121036,-0.17741632238173938,-4.055954839581871,-4.785075770251659,1.1974452085019391,-1.686248002554569,-0.7492102480639309,0.4422060885630012,1.906691701913339,2.470612588586582,1.4302836882818073,-2.0632176590298776,-2.2655868644003836,-1.9807826505021973,-1.7977638651878876,-1.7480346615478122,-0.890585112989799,-1.062247417321383,-0.22579930994284325,-1.1409028759825877,0.1303096603064059,-0.41862549005731736,0.21167656686589903,0.12655938884187645,1.2605856285441663,-1.864203617474915,0.6570895168193246,0.0,0.16018721025910593,0.44834736567050043,-0.6737422487583471,1.5314440904558393,0.03514022292207003,-0.14655886034619123,0.1689215441742435,-0.004537557654691324,-0.0010657732396251267,-0.07187417851766204,-0.10265856218296812,12.664473884364053,0.014587460138875435,0.48341389902136034,0.6071348270277147,-0.13645904049455132,0.22707227462333637,0.09475820138322943
38,30291.57443759493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4810651298186928,0.0,0.5602246707604993,-0.22870795060494226,0.32465285921885545,0.8628104706354367,-0.34128532467468886,-0.179229632135305,0.28740716534862115,0.47872692353256197,0.20211358902977444,-3.5868854019153193,-4.675208275715658,1.40710236260217,-1.2443951889990092,-0.4429569994143525,-0.05249072859820597,1.4012657368354726,2.136770936772732,1.5297375282697234,-1.499152043626307,-2.1191620388286627,-2.4219649709129336,-1.9043127081866194,-1.9473372860007832,-0.8502340994229549,-0.6767993561455321,-0.13419305964772832,-0.6751242946288005,0.6121946798673894,-0.21557306978030513,0.16804222378349098,-0.6440542397038329,1.025347858517804,-1.494894365202728,0.21821852422032356,0.0,0.11271074918429039,0.3975289084275779,-0.5306617975742288,1.6133939703333036,0.35485285490469104,-0.023227418293187557,0.041273625474770176,-0.0048366597562555635,-0.0012362913703680887,-0.07745831698433685,-0.09932217833929399,10.643217468914154,0.03203418604032046,0.5729629318616385,0.8269014900627711,-0.3849024332772798,0.6666196610620638,0.09823435468596178
