Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_speed
0,33034.08551211685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0
1,30231.448169611063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5687136157997996E-8,0.0,-2.3389236608374807E-7,-8.624700208146202E-8,1.28224254847918E-8,1.3741960794047164E-8,8.356659958257196E-10,-2.5040834469145343E-8,0.0,-1.4455057777345979E-6,-3.998100571186111E-7,-4.038321742499882E-7,-2.269697899955062E-7,-8.413442159607718E-7,-1.9847166205047858E-7,0.0,0.0,0.0,-5.111670062141304E-7,-1.4469962830539955E-7,-1.298586321993956E-7,-8.649892296787054E-8,-3.132650904943629E-7,-7.471229234991303E-8,0.0,0.0,-1.9743575224811852E-7,5.494118927092413E-7,1.1423513492932073E-7,1.2928398966205156E-7,8.455879781717287E-8,3.2767650634838276E-7,1.0385924899136799E-7,0.0,0.0,0.0,5.663094344741511E-4,-0.003128032395296205,-0.10000295194090128,-0.09999456376254137,2.440814969804612E-7,-3.033882535692395E-7
2,30192.97656856074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.304708182058872E-5,0.0,-3.2479551409088344E-5,-1.4476488944787776E-5,-3.2561315672109914E-5,-7.87914209918624E-6,-1.831038118826357E-5,-7.416207199957759E-6,0.0,-9.14464282144139E-6,-3.751102881854006E-6,-3.6046372714136197E-6,-1.9484806940307284E-6,-5.196961185706621E-6,-4.033045466640015E-7,0.0,0.0,0.0,-5.294547276298944E-5,-1.643395946509815E-5,-1.294706066677745E-5,-8.51958720734683E-6,-3.202051249011037E-5,-7.886899434866774E-6,0.0,0.0,-2.0272278603675247E-5,4.18412195824238E-5,8.182806115610999E-6,9.912095811382197E-6,6.469565031026214E-6,2.4990689271474447E-5,7.989878075161773E-6,0.0,0.0,0.0,0.0016909379283888137,-0.002929627670772858,-0.10032194004789265,-0.09959216822711144,2.657457820332313E-5,-2.2532067467439913E-5
3,29486.356162298114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003542115173693168,0.0,-0.0017591829605071762,-7.897625910708539E-4,-0.0018398132307910614,-4.492664866432783E-4,-0.0010318349964754385,-4.0825561900701047E-4,0.0,-4.2979989525795877E-4,-1.850660178756515E-4,-1.753788244169071E-4,-9.48315789828396E-5,-2.4358171613186533E-4,-1.3932749337862778E-5,0.0,0.0,0.0,-0.0025558477118512533,-7.969303307605438E-4,-6.218829980722682E-4,-4.140888762159203E-4,-0.001550462101202876,-3.809999956556313E-4,0.0,0.0,-9.76713488067555E-4,0.0022436884107432764,4.407589550111902E-4,5.321304610147517E-4,3.4718960724215773E-4,0.0013400148429131384,4.273444389056404E-4,0.0,0.0,0.0,0.001224453336398385,-0.0030141134042657018,-0.11408531951079455,-0.07789058538848831,0.0011626326838461072,-0.0012216404652231842
4,26978.39320413718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11946054512488469,0.0,-0.06218854909677399,-0.027456238665714307,-0.06088759280156719,-0.014747922465863025,-0.03470107268955356,-0.014204790816490214,0.0,-0.01449260329023356,-0.006371762061188796,-0.0062154090552510215,-0.00330006622444132,-0.008180808609062762,-2.5584526101874935E-4,0.0,0.0,0.0,-0.06621980815686317,-0.020026770168793985,-0.016138464963120294,-0.011209520508113484,-0.040819191497421824,-0.009841928953260411,0.0,0.0,-0.025176983931656318,0.03835356695000212,0.0027206759874222443,0.008660619634540597,0.005912033860757067,0.02320503856796185,0.008920141674358097,0.0,0.0,0.0,-0.010928219327607088,-0.005281628906043231,-0.3475389658849265,-0.15585144071666845,0.04351052816129105,0.04236870649727488
5,26184.42613778394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5378639203765708,0.0,-0.29721113620222905,-0.12847856420393153,-0.23099500052002445,-0.06424570145173657,-0.14583794553015947,-0.06371361369643593,0.0,-0.08051717979107706,-0.035297275643105176,-0.036667875511796524,-0.020830181146323647,-0.04580759669814083,0.0018190042666360769,0.0,0.0,0.0,-0.3486808583252816,-0.11117647533806818,-0.07978963390038811,-0.05823316367845581,-0.2132646152085134,-0.05460242489049642,0.0,0.0,-0.1262186423001105,0.19745487396364747,0.004051176337447465,0.04400458637476258,0.030604009590953406,0.11488538155658959,0.047435926511106216,0.0,0.0,0.0,-0.02609148247363191,-0.008183393935106606,-0.5715247992687693,-0.2649119149556321,0.853948325652813,0.02598441336186548
6,24694.784859168514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0114296196794301,0.0,-0.5362042180347272,-0.233679869461763,-0.44699128433246604,-0.12351381987083301,-0.2765915869921259,-0.11657820110164474,0.0,-0.13718408120623937,-0.05912502966873597,-0.06346075389475825,-0.035826046181507934,-0.07754880541015202,0.0027366215956654977,0.0,0.0,0.0,-0.5395315880929943,-0.1718474021897345,-0.12332823188314626,-0.0918410973011469,-0.3320426289712819,-0.08343781907589524,0.0,0.0,-0.19642047822381972,0.3590552146098126,0.008906335568384717,0.08062022824026895,0.05594629098002365,0.2086406385536172,0.08507332217335778,0.0,0.0,0.0,-0.020600722851266306,-0.007323491949714049,-0.4608765765500771,-0.2564648073950564,1.0449502942412736,0.10254214777048035
7,23030.303883647815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9994885673310729,0.0,-1.105968459468587,-0.35554619420094197,0.39440346121052305,-0.08810843911139607,-0.06775343725185312,-0.10841309290979811,0.0,-0.7892574258193835,-0.38177551154064404,-0.3203332297989441,-0.1784506499286641,-0.4456979030566788,-0.009535253819591466,0.0,0.0,0.0,-1.8418028428895332,-0.6356508416445557,-0.3997340913961961,-0.31535643579030787,-1.1099530261061337,-0.2700636541830774,0.0,0.0,-0.6809483519912695,1.2207688225193014,-0.22280197578899688,0.29044554016088386,0.20300924437198326,0.5989105975183082,0.30294110096031746,0.0,0.0,0.0,-0.017338427322171408,-0.006203011762047014,-0.20174725036736946,-0.26255435326858945,0.9646833637252111,0.5012548712429227
8,22745.880683123796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1271152350815001,0.0,-1.1729421571980916,-0.4322783347739466,0.5414518612093513,-0.07373785276894164,-0.03224682856978227,-0.06544240426393236,0.0,-1.0318027065860917,-0.5360583075959566,-0.45241205028194464,-0.2435361150055408,-0.5294981980008331,0.021129782764078488,0.0,0.0,0.0,-2.021185643516179,-0.7529848223433864,-0.40132472780203565,-0.351477531618096,-1.0813172531331035,-0.2883497951499967,0.0,0.0,-0.6992136573982652,1.0446814019464017,-0.4760347765102738,0.1511427505142582,0.131231608805974,0.3230620071389848,0.29973761878539074,0.0,0.0,0.0,-0.016854349754414556,-0.005972802914568826,-0.17816147508199645,-0.22840984283415566,0.9701156831696407,0.6156984481876502
9,22554.625931346516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.515127717803895,0.0,-1.3646996576788195,-0.5900804145408044,1.0798283579194656,-0.023511405901135922,0.13971628156526977,0.10758332494515643,0.0,-1.927376796578241,-1.113930193958104,-0.9447756732987953,-0.49015354904387,-0.8465884891792768,0.1391744744840412,0.0,0.0,0.0,-2.1617270780690094,-1.0291800805718874,-0.2685583309840319,-0.40853613051772497,-0.6316671415712143,-0.27673263941455234,0.0,0.0,-0.5338646429819836,0.8407688870035217,-1.38951506242057,-0.19048728821830005,-0.04940595143143389,-0.22147922344694226,0.3680230119369467,0.0,0.0,0.0,-0.013820384809766504,-0.00483763992894626,-0.12970050825301124,-0.06859011913657126,1.1778796548440513,1.587286394743272
10,22528.884579595826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9708827598398047,0.0,-1.4531293619804617,-0.6939816788528513,1.5081591831807601,0.014227826187080829,0.2917615070818512,0.2968884295305068,0.0,-2.806544650864158,-1.6903361964180024,-1.4398278939699682,-0.7400947004537979,-1.1483749885834489,0.26680370595680425,0.0,0.0,0.0,-2.110356250993105,-1.2700614735468894,-0.07876384041902557,-0.43177900024881083,-0.042712939973724606,-0.233968920772291,0.0,0.0,-0.2790158602420399,1.070373596218032,-2.153842822901478,-0.4343866902087455,-0.18024614645016993,-0.4171659463022083,0.48822200598490173,0.0,0.0,0.0,-0.01323334964568779,-0.004184225724568164,-0.17038732121848843,-0.07491740752468674,1.1962053203273355,1.451266015285366
11,22258.944483679297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.126989976663863,0.0,-0.899961745890125,-0.4853619166540438,1.1886649194060852,0.16757739294049567,0.37634503931098484,0.5894253183375424,0.0,-3.5419516178224146,-2.3576815245759937,-1.9784551163859239,-0.981795282996658,-1.2397812693646046,0.4970611886412264,0.0,0.0,0.0,-2.455876348664035,-1.6953632638277192,-0.0017006453755967488,-0.5027107013994389,0.4086333200746273,-0.2123146983898629,0.0,0.0,-0.13929727576168874,1.2145947689214258,-2.706269462863256,-0.7843028252865009,-0.5449065472471528,-0.19928531412640788,0.4819408609348469,0.0,0.0,0.0,-0.012287295046149737,-0.00356460139398659,-0.1510066701219287,-0.0735617357785351,1.2005356027260001,1.4655881756393498
12,22150.92821445819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2571056759179853,0.0,-0.8764425343986569,-0.028269846355624184,1.2590706443912183,0.22118071928771266,0.2942622100525083,0.6142793570143525,0.0,-3.6657428445352034,-2.841211729838994,-2.3461366018462297,-1.1168729894209315,-0.9484269525604878,0.8049473945663815,0.0,0.0,0.0,-2.6070713271499404,-1.8749200404800512,-0.05832085199018389,-0.5275978814332704,0.6196320543052821,-0.11310910061207544,0.0,0.0,0.0030413059731604075,1.293007445359776,-2.557317860263404,-0.6816309985901442,-0.7872087570512469,-0.32578689247368725,0.41916409775341246,0.0,0.0,0.0,-0.012075251005613177,-0.0034690596405056173,-0.14774812581663913,-0.07427066394685518,1.2010912281453434,1.4761572101173526
13,21822.449499424227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.428182809346346,0.0,-0.7344840670622539,0.023227199889631907,1.3384939669118299,0.14603341279281729,0.5648179247454042,0.5081097490254853,0.0,-3.4818550174336846,-4.579986336309811,-3.639852518571384,-1.544775047839121,0.6088449882648836,2.126579076076489,0.0,0.0,0.0,-2.945158209031431,-2.1278837244900397,-0.4225449146678954,-0.578847535823609,0.9150819292989727,0.3764975357663626,0.0,0.0,0.40858741816131616,1.192306710659765,-2.5371032658311092,-0.43490870412444976,-0.33823445241761835,-0.24311457072070702,0.2809795479258642,0.0,0.0,0.0,-0.012084061115181233,-0.003650380405082303,-0.14113054608208653,-0.07916042484020187,1.1838316556843655,1.458377779128414
14,21722.064073997408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3601276915330334,0.0,-0.8112714902689712,-0.06680304065625636,1.4279625244933989,0.24933648949397305,0.22540535870729128,0.6130783088546302,0.0,-3.4566261517318435,-5.253555918771876,-4.136400445099071,-1.7229619965936698,1.0748838884109868,2.5575039823508106,0.0,0.0,0.0,-2.9150419105774192,-2.0538597423321607,-0.4656267351445976,-0.5625090217135315,0.8139686325086221,0.5306771529937289,0.0,0.0,0.4791198094068728,1.0474503504025803,-2.469590066425263,-0.5236875172328727,-0.317390171195378,-0.047291251504246706,0.3606505677356827,0.0,0.0,0.0,-0.01198111699152455,-0.0036341239377717907,-0.14202100895486222,-0.07905507582872974,1.1784099339234264,1.4342248068945271
15,21648.590515871132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2533957006146856,0.0,-0.9814511367559192,-0.12199548014175873,1.2970208359022475,0.22728926027080654,0.386374434747935,0.5508836831915365,0.0,-3.505938774358482,-5.852428327627548,-4.558529808621913,-1.898818469100914,1.285466083219894,2.7708194541471194,0.0,0.0,0.0,-2.7483854776872905,-1.856848305146805,-0.4084531407421351,-0.5161165115942442,0.5823251193183405,0.6462934866446987,0.0,0.0,0.3674550440085489,0.914017384955528,-2.2479052944731657,-0.6118252985947121,-0.5121513798094449,0.04657678819048432,0.614965391615187,0.0,0.0,0.0,-0.011712234190767055,-0.003488674679903758,-0.14325505148144632,-0.07786051296666913,1.177465056472014,1.4034676906121442
16,21607.42462398478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.016768620456541,0.0,-0.8406155724681761,-0.4024791680753954,0.9332752338014056,0.5881316352834733,0.3145228554974854,0.3608769556722825,0.0,-3.513232972342256,-6.698514166869687,-5.064336456730083,-2.161033370020158,1.2703504371640126,2.6436704667808044,0.0,0.0,0.0,-2.4490697775611174,-1.5176312302249992,-0.25602049629532153,-0.4580324111069382,0.1984743805307012,0.6857231092651793,0.0,0.0,0.045646844503972384,1.1647767538997522,-1.932184994665381,-0.387898500624022,-0.4532437094754875,-0.3787978471564249,0.5684119776626964,0.0,0.0,0.0,-0.011048491037705185,-0.0031597828205277,-0.13883583870684393,-0.08004519742331086,1.188821085376917,1.4000695632362434
17,21508.412467677415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8103237868815465,0.0,-0.9391812952645681,-0.10847559279917107,0.6977669157863777,0.24956491468740621,0.18592039660837986,0.3859174780607066,0.0,-3.0412891658056735,-7.284588872168462,-5.233719273230295,-2.3197847851224913,1.037442786008472,2.0685594369803018,0.0,0.0,0.0,-2.2767500294550755,-1.3875697267119527,-0.047931859653486925,-0.45620106178087416,-0.07942478025279093,0.47586253782979926,0.0,0.0,-0.17306973726982244,1.2059825512631692,-2.0348626880855556,-0.4205963658707201,-0.18293322913694549,-0.4632755481792584,0.3665606925317677,0.0,0.0,0.0,-0.010894332873594226,-0.0031381123911463325,-0.13712660364886586,-0.08257957328240408,1.1762399141514777,1.3399328591747446
18,21412.918088942974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.960489954195385,0.0,-0.4416652499557312,-0.273399334574973,0.9534163054481011,-0.3646306754700113,0.08960461807411167,0.33110877412371265,0.0,-1.6174526686362405,-8.286028007091726,-5.294638431571456,-2.514888954106131,0.4234663127767567,0.7226383273376042,0.0,0.0,0.0,-2.042012273805745,-1.4174035517625327,0.21431118302901483,-0.3344638437793933,-0.44428328026490177,-0.22711855770768574,0.0,0.0,-0.40311537143055454,1.1754396878253042,-1.7246686276331857,-0.48059816141393286,-0.41329177110691206,-0.2905671567282605,0.07658055480508896,0.0,0.0,0.0,-0.011015441175984051,-0.003399778144161951,-0.13893179325276708,-0.08956607703049078,1.1466104626412985,1.3032266005822846
19,21329.63375503607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8901903949264414,0.0,-0.5860960535214105,-0.3551447971207715,0.9147342723819963,-0.15683724493522833,0.12752015366084016,0.18825856104125344,0.0,-1.0033787839041506,-8.56676418507727,-5.19187454290858,-2.5322363568601047,0.12779608373012535,0.2550831193027512,0.0,0.0,0.0,-2.009524528740312,-1.5207619645605703,0.18564978207614033,-0.2590511338504501,-0.40992837147288824,-0.5204628424987631,0.0,0.0,-0.4132460436221654,1.036794338050621,-1.7811424075559124,-0.3430007488169361,-0.6132697042985429,-0.09330751816673849,-0.03865413436691295,0.0,0.0,0.0,-0.01115076294958173,-0.003550407310907957,-0.1394983775332294,-0.0916458467482398,1.1223753463746418,1.2406249739590376
20,21265.51562249171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7703488328619577,0.0,-0.7340162263816181,-0.3749580883202896,0.7789991740308977,0.20797750098882284,0.17686460617527533,0.28226893882588133,0.0,-0.43146960573847715,-8.567287969847063,-4.707240326503454,-2.422847481259677,-0.3888718377857127,-0.002740458170542859,0.0,0.0,0.0,-2.12105344297321,-1.585945512926114,-0.2518686730920817,-0.24169746721167304,-0.10861731806892017,-0.6326265059517326,0.0,0.0,-0.36258975734363075,1.0649547210683739,-1.4541548451355806,-0.7124921940661164,-0.4217682553523095,-0.1303416864969066,0.40844651170532364,0.0,0.0,0.0,-0.011158975247131426,-0.003684457866299421,-0.13267185470860618,-0.09624138588555373,1.100004466877816,1.2127516769444007
21,21188.362102697043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.709398165758747,0.0,-0.6638225391222965,-0.39303180791447795,0.6735569057688502,0.16429753777620323,0.13275277318500686,0.517292167981862,0.0,-0.37299123332714207,-8.205119842266207,-4.0175810756197805,-2.2588627093375924,-0.8127876688263043,0.1823318432130238,0.0,0.0,0.0,-2.1775297436911836,-1.3146877011970262,-0.7237106866257049,-0.3714668622202569,-0.1230161899113172,-0.300332668148371,0.0,0.0,-0.34974417601776947,0.9940490729331606,-1.5031376161111358,-0.4549604522845803,-0.5524985119248049,-0.12369291591745239,0.621623413954378,0.0,0.0,0.0,-0.011213737731707836,-0.0037436916452213117,-0.1304695995602046,-0.10012372126013006,1.0807696324423477,1.1590538788256084
22,21099.724746758584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7108254928770568,0.0,-0.6231757223602763,-0.32055292365378407,0.6867476335224826,0.31207894351021415,0.16098943593375276,0.23404048039449826,0.0,-0.6394185502449212,-7.396580116649681,-2.936966933302082,-2.0347588179189535,-1.1371407285754693,0.6876404387710596,0.0,0.0,0.0,-2.1622100905831982,-1.183287059219217,-0.726792462595086,-0.615135979432575,-0.38955168689899006,0.30947174498904384,0.0,0.0,-0.3124300132527056,0.9799435305679494,-1.4096965497851413,-0.7225220485136039,-0.6238657243491468,0.04911175368759578,0.286147383656704,0.0,0.0,0.0,-0.011308908502433013,-0.003808826583840069,-0.1322466587680655,-0.10278597157241938,1.0545363274591035,1.1070122961454152
23,21040.639693545694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.454044546258797,0.0,-0.6921752571865532,-0.49923419535186286,0.5266284346689662,0.2239384512589947,0.06698787022858124,0.22789148869888284,0.0,-0.9204093230631188,-6.452690306520582,-2.0773046802313053,-1.8611309378761374,-0.9380807483178495,1.1930805742494575,0.0,0.0,0.0,-2.187896570443819,-1.5988270024754947,-0.12956769019745396,-0.6696746065824708,-0.5508745917381942,0.4685074089088019,0.0,0.0,-0.2730990131904942,1.1212911668663559,-1.375200003721347,-0.6765316724945102,-0.7721793698412623,-0.060881521574542644,0.45255298183279846,0.0,0.0,0.0,-0.011504011782038899,-0.003995226518619129,-0.1295695433124555,-0.10799840005960731,1.0280033033452154,1.087525898617751
24,20993.57108117514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5768146818173756,0.0,-0.5582928390139895,-0.3043117567661032,0.5605615988516379,0.4187979783672253,0.12650217408797262,0.24642627884537732,0.0,-1.2672921039823049,-5.6184727707482915,-1.9023579577360183,-1.8248889297654223,-0.5018822513041485,1.4101583186859008,0.0,0.0,0.0,-2.1533519201418043,-1.458640975658531,0.0058396875634014744,-0.4642275792470899,-0.6958346588569833,0.0054637039814905974,0.0,0.0,-0.43939852016600434,1.0958831069595194,-1.4893827377561217,-0.6380761060974611,-0.7015246758595475,-0.04025219284447032,0.6277344620912542,0.0,0.0,0.0,-0.011793718522841721,-0.00413313567391412,-0.13148119804876673,-0.11085034083980028,1.0093613326016775,1.0707862303572055
25,20959.32179876601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.502331866510953,0.0,-0.6377000202646517,-0.36737878199873336,0.5318123833402205,0.3409965042235036,0.14050453068205598,0.35628848868233354,0.0,-1.6358432779589493,-4.951433582956798,-2.065282884393709,-1.8263147047068573,-0.2704321687610256,1.4649749243632393,0.0,0.0,0.0,-2.190564800953154,-1.3905449945519972,-0.06898362620882723,-0.22586201049495158,-0.518224156426186,-0.2385318803838484,0.0,0.0,-0.635756084601016,1.0410982240208195,-1.3223100523056193,-0.6226196203451878,-0.6727781751811379,0.03237249599572675,0.41941324111785944,0.0,0.0,0.0,-0.011779178522614918,-0.004074437128968207,-0.13084881779876578,-0.11114439433932337,1.0006128899900466,1.0642469638292216
26,20935.263866132158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3773955375525673,0.0,-0.604235367957596,-0.3849598780170346,0.5013389925664969,0.212174267190443,0.004235441983150845,0.05557819793615226,0.0,-1.8184537616121914,-4.354333558884349,-2.471139377339237,-1.821126062481082,-0.17497001573427157,1.4096034852677455,0.0,0.0,0.0,-2.322575287957874,-1.3041700125764293,-0.1418945728710161,-0.22260118983232005,-0.39796944778526455,-0.26708576302695697,0.0,0.0,-0.5561232436016683,1.0061042121358876,-1.3065996601319776,-0.6133739274693243,-0.6749190206770697,0.06128002663563578,0.49367236579694496,0.0,0.0,0.0,-0.011779663447567184,-0.004024138261819931,-0.12955569168039668,-0.11161320435178015,0.9892431265581535,1.0530961339401772
27,20890.314235047754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3688117950942535,0.0,-0.6181501516688193,-0.3800899086624762,0.48046554682127224,0.28912618886966146,0.0731471481639568,0.17657516239388,0.0,-1.7523268591529488,-3.584502191624976,-3.14843351939954,-1.7899828472750754,-0.08637315075408546,1.3360909818673656,0.0,0.0,0.0,-2.4595803783562773,-1.2135699318930147,-0.07647281181759807,-0.40265732159632606,-0.42676333350740664,-0.07333528298493136,0.0,0.0,-0.3813800135379716,1.050118313479865,-1.3185191142789159,-0.6414104853811866,-0.7253721611041576,0.049418388858205625,0.4812616757114693,0.0,0.0,0.0,-0.01196408321769095,-0.00409387458205109,-0.13054203004989762,-0.11252546768458134,0.9744675587512887,1.0501426399461604
28,20859.698303543944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.436335659694812,0.0,-0.535066447353285,-0.2679604488073831,0.5189248847493344,0.33497129425738903,0.06319409119322347,0.1772035563569446,0.0,-1.625235570847082,-3.2087743071489814,-3.5577207449194472,-1.7825644568662162,-0.18998615202740543,1.4402822603823227,0.0,0.0,0.0,-2.3575593326786617,-1.495712817436191,-0.12026388444326286,-0.2151569236397932,-0.47222398532394777,0.22544091860440518,0.0,0.0,-0.5921179199676849,0.9926624435885439,-1.3920259436518205,-0.5939592968811994,-0.6549456569861876,0.07478220946976277,0.5484990354052635,0.0,0.0,0.0,-0.012054889059956601,-0.0041326714097516485,-0.13305201080589255,-0.11238833751937104,0.9643151241054017,1.0459596762101466
29,20786.057058540522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4223517288430596,0.0,-0.4688109342877316,-0.13846328854137066,0.4305340752353492,0.2210358482911596,0.10705861552883861,0.22929958417437019,0.0,-1.6062052187016989,-3.20243765425238,-3.8192710947920374,-1.7930674972948746,-0.5541479982447313,2.0278243983407696,0.0,0.0,0.0,-2.1342186547784014,-1.8795859736890175,-0.39014605800290986,-0.2157695281581433,-0.7601373062242625,-0.105985748915993,0.0,0.0,-0.14187207246168437,0.8656990934026106,-1.3331007850080738,-0.4798977364308369,-0.4660634557664506,0.06035976577836462,0.39098915163000736,0.0,0.0,0.0,-0.011638462625693267,-0.00393811867556454,-0.13547376216047297,-0.10897032515476358,0.9318568501832851,1.0303939425259185
30,20614.93037554306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3920402886622247,0.0,-0.4246871559400621,-0.005609838105164827,0.4602814349125727,0.048366438197270156,0.08428374782062628,0.18114748849421408,0.0,-1.4139142684965338,-3.7755797833014855,-3.570642390522579,-1.711907514605747,-0.1818297602896239,2.5462950047929906,0.0,0.0,0.0,-2.1436186780399953,-1.8916034281838907,-0.6580407000331049,-1.00112543948339,-0.26692385610926,-0.3176421290933302,0.0,0.0,-0.5328197095001529,0.9475430445548385,-1.5676301167386375,-0.533845826172461,-0.5323236112433318,0.0560418117769604,0.22039773040130503,0.0,0.0,0.0,-0.011025898525307741,-0.003894258199331479,-0.13362701454089237,-0.10597227468283786,0.8707372948002308,1.0036333208382666
31,20459.08258709266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5278278842899573,0.0,-0.3437886369956399,0.21579354268053302,0.5023834037315136,0.12201756122721331,0.1574977744229045,0.35312403306480916,0.0,-2.0334589344700538,-4.61892327449084,-2.9086183320534023,-1.7523996113158122,0.804825362727051,1.6503039080021855,0.0,0.0,0.0,-2.349243637702597,-2.1530256205754084,-0.9226827574296259,-1.2123873406783585,-0.10659839761757775,0.2880357929530758,0.0,0.0,-0.14109163224729965,0.4982865537746313,-1.4722875502959483,-0.25937436263828795,-0.1951523143010856,0.2717615931817106,0.2769932737779232,0.0,0.0,0.0,-0.009933339944160902,-0.0034961215196316958,-0.13211291139637982,-0.09925377646464612,0.8103140753126895,0.9570898889359454
